"","b_Intercept","b_z","b_NK","b_FishBiom","b_z.NK","sd_stream__Intercept","r_stream.1.Intercept.","r_stream.2.Intercept.","r_stream.3.Intercept.","r_stream.4.Intercept.","lprior","lp__"
"26",0.906642548597487,-0.0285434740248821,0.574327288078891,0.571055081686207,0.0109815194015616,0.724335825716132,-0.572291548874349,-0.16700332698475,0.590581061047809,0.262198919863527,-3.28049445775169,-264.772634214596
"27",0.646156772044413,-0.00930092387832074,0.804057515309517,0.355499359223236,0.0397387007098848,0.432278490783746,-0.301082828691091,-0.0782749496843624,0.220743446383062,0.135556135177754,-3.23535230911715,-266.801290840006
"28",0.797547105133644,-0.00633948167326091,0.764410113665928,0.412685403930127,0.0280065570757404,0.573472542721571,-0.526270597118844,-0.196167102980139,0.173325862088451,0.0255754214043231,-3.2692286419318,-265.359781137489
"29",1.12273169569289,0.000781149502730632,0.252665773445523,0.508748373502981,0.093496580692487,1.08572451306332,-0.523532225758609,-0.3569394766342,0.976532410927067,-0.182170343991401,-3.3465638036064,-265.068857872711
"30",1.165701101413,-0.00725631858300884,0.706025569759415,1.04960058500684,0.134496315079896,0.363043509509735,-0.689955026913835,-0.256643816817269,0.401988570486349,-0.223554433819832,-3.22917106525753,-269.406189263115
"31",1.21210586532349,-0.0650879645844925,1.099330560128,0.724452223193537,0.0429005083094045,0.868977512514806,-0.551492026975665,-0.337724553817542,-0.112806520180961,-0.806254425131996,-3.41905181340582,-270.019493984786
"32",1.3225953075775,-0.0716982097044612,1.02479019569748,0.772881340949917,0.0907565391779172,1.01269935516783,-0.868965816227424,-0.30417998840369,-0.0301630423582265,-0.811401969453749,-3.45063545470137,-265.431441539311
"33",1.31864742006935,-0.0730431888338163,0.59403660821899,0.667693137223699,0.0639657912449457,0.955843986253929,-0.846592172994994,-0.951822957901684,-0.0257413482729735,-0.651586642698438,-3.4005802074468,-264.552903375247
"34",1.47401101717324,-0.0453494767986896,0.0306080106427126,0.700440001411861,0.0729300553317951,0.678136412799429,-0.73489377235627,-0.570665190622632,0.366326535247106,-0.176403777183658,-3.30948446131488,-265.895354069717
"35",1.29528958662143,-0.0437635026983099,0.367271800044333,0.691738093546168,0.0533083630239686,0.77657360382825,-0.692029311103837,-0.814690463626834,0.397238144367138,-0.0322538538440179,-3.3276958898287,-264.045301837885
"36",0.97459826188031,0.0303732000632494,1.00932433396786,0.745558360319612,0.0154719964094769,0.469221877541321,-0.602076320556706,-0.00696400320112601,0.434365866728772,-0.318343386469633,-3.27564706235185,-266.566465983249
"37",1.04052573016951,0.00878249598761092,0.628971276196399,0.746659231755572,0.0484890905103746,0.400532046703107,-0.526388258707836,-0.157312464470238,0.412371697918211,-0.158553671884561,-3.24226566331888,-264.135801026521
"38",0.739259963463535,-0.00216399655926005,1.11388826861742,1.14158831698407,-0.00730039889850828,0.57126506309633,-0.208935124271868,0.0333805237069556,0.553979965525074,-0.107736193409761,-3.22346892502143,-266.214893935675
"39",1.26882272916335,0.008006556385714,0.859697876161521,0.799291957954364,0.0951678246945392,0.923901932218533,-0.882080806918055,-0.125253021882905,0.0144948069374686,-0.114074922265843,-3.37410919800936,-264.883021690482
"40",1.43251749182997,-0.040193036218651,0.581314770989161,1.08976959571091,0.0834790713579263,0.766812064161139,-0.497396015434734,-0.372015050185339,0.453999032543048,-0.168316174172024,-3.32505289262722,-264.195579347255
"41",1.52819196094142,-0.0455982452707058,0.627818135105704,1.0214713485716,0.079802462344574,0.815374480194317,-0.997844811882443,-0.590491008983302,0.170350988171563,-0.243422914889812,-3.37181912484453,-263.959473808073
"42",0.713443194840689,-0.0382178836136535,0.770590258528082,0.522972712116794,0.125590327597319,0.5920742980143,-0.247830709319215,-0.0498915389516634,0.765853523224191,-0.389801303853942,-3.2389666739531,-265.287228679269
"43",0.792574481549936,-0.0445185615281024,0.553258237514185,0.67690836959767,0.147503630596374,0.622270974827504,-0.268720804271289,0.196426142229135,0.700766241604566,-0.0258002674758428,-3.22356504750438,-264.265308938146
"44",0.822802708908575,-0.00945020449213444,0.590954972759488,0.584384629329952,0.00918648987309268,0.464070597650339,-0.450645219954699,-0.197863951162939,0.590423904488364,0.168317772773074,-3.23086879804102,-264.251235540412
"45",0.780860726064109,-0.0209823068263654,0.498499031881831,0.579908972109023,0.0262006002200819,0.389417081201212,-0.323090462825597,-0.0926323275275148,0.678086328295676,0.0375556894313843,-3.21017962272082,-264.153674870652
"46",0.514580054258976,-0.00998698762338742,0.496239008108744,0.490093932196099,0.0512106228589409,0.450817000353485,-0.245111208058676,-0.0106115319887829,0.625325332986834,0.0860248064037418,-3.18565416836339,-265.383810529158
"47",0.591138401255492,0.0441875605779152,0.629913454145567,0.370062075384042,0.0716646891493016,0.608496648048703,-0.00579710455368699,-0.14825201364399,1.15061427955003,0.600485429435164,-3.2202757619767,-270.108146112333
"48",0.596338854454319,-0.0421570655740244,0.769455269900324,0.785939558283004,0.0165701072699144,0.74997101223899,-0.0322289983007684,0.646312202174955,0.883677111579119,0.293957431974122,-3.23517245819655,-266.751272569645
"49",0.308449663441981,-0.0219865255688801,0.916270121318058,0.996185620390401,0.0682822868571112,0.612390538504563,0.344342398059241,0.567566454282308,0.548476565998657,0.0640308999995594,-3.18449852941546,-269.812782429371
"50",0.19749229061746,-0.0648938318991615,0.408198909872429,0.304172307121011,0.0342050938445868,0.503283293884903,-0.0798184128322553,0.0381281086904777,0.967003044201548,0.448990671999889,-3.17589519498181,-269.214693009877
"51",1.00759566381404,-0.00746958747291842,0.159339304899191,0.495236791836716,0.0797883704760154,0.417161542665159,-0.0759674822797356,-0.0253515739223902,0.775105179316759,0.325449736023648,-3.21957665071984,-267.962134983281
"52",0.668675536241598,0.0119305815085283,0.362916737585945,0.66728757238542,-0.0725427448951115,0.553302850086322,0.183153839183541,0.0219253468903777,0.839846709531999,0.220369332171279,-3.20185474689229,-267.72462043713
"53",0.610928411831307,-0.00860374039354828,0.574700546183514,0.543027959774185,0.0949659534328328,0.934513269830033,-0.130547390104454,-0.165775132036328,1.07396993740168,0.74913348799932,-3.26293945317471,-264.142253321987
"54",0.589557387046008,-0.110400400694471,0.487503933948132,0.534536351533066,0.129932346031899,1.32413871292888,-0.148986680512262,-0.359392979240908,0.83731845579792,0.445128449073556,-3.35143865849583,-265.077225190059
"55",0.50127114352889,0.00881759424756766,0.579892117393848,0.627663105243045,0.11919403849042,0.558663457058249,0.0419981539002942,0.466494094233124,1.09271657439149,0.490301506605581,-3.1871759451279,-266.854739044694
"56",0.572438366365128,-0.0791408173350085,0.728344290912284,0.94484040841087,0.0728606396254553,0.387465213201786,0.272774179452087,0.137047670745607,0.632817777829884,0.46807805235513,-3.17683346304241,-268.125659115749
"57",0.844704508001544,-0.0475027999171062,0.344689649578562,1.04441014029349,0.0649453609527439,0.274526656557428,0.0305576478815562,0.202903707392009,0.620190414437854,0.566331365747468,-3.16804813502122,-271.441199413007
"58",0.532772308915379,-0.0489636646460036,0.576756218933089,0.767353573551941,0.148533652908334,0.399859913738262,-0.083825541824412,0.163550651820073,1.14882597771748,0.440312173150204,-3.16981837491348,-268.181728862564
"59",0.68274191960042,-0.0803707855311899,0.390982582262757,0.479617054619168,0.118437558239093,0.2218642717241,-0.180473700894512,-0.228141515740025,-0.0228018067642235,0.231192987667132,-3.18446862713829,-271.665255074848
"60",1.28764826146322,-0.0511537650628401,0.218229617221684,0.502815844502983,0.0966397431269597,0.475822824781955,-0.962734753353503,-0.675107142923611,0.511326861523612,0.201799042589851,-3.28802469693412,-269.874572352553
"61",1.15945212953733,-0.0725405402845131,0.205277654916901,0.625986920845889,0.117693115239271,0.116765064611105,-0.256735935702105,-0.117404861116248,0.0442323756952215,-0.0455957233376633,-3.22511248015297,-271.356024894994
"62",0.939195186251899,-0.0325439924237134,0.568259156992996,0.433871058321271,0.0854665366773239,0.632833676394746,-0.5233197222051,-0.70028002407811,0.63697297463254,0.126986548981557,-3.2784986530574,-264.774005201443
"63",1.3167309003684,-0.0692366677143945,0.461165072691657,0.608468727531677,0.11606309153763,0.76643423610958,-0.50421652360508,-0.103074429852533,0.349281818135997,-0.454526198999121,-3.3480155271035,-266.056667473324
"64",1.27662051653557,-0.0322792995378649,0.680425819284775,0.659592747607592,0.0626951602349627,0.337938361787017,-0.622054172502879,-0.781956258090587,0.0666024592806776,-0.19907345711517,-3.31043609782052,-268.066962910802
"65",1.4032103232417,-0.0288263363049127,0.546040360160334,0.665454227118331,0.0685866973132932,0.417258371321996,-0.961031284331466,-1.03176392949694,0.050662763055102,-0.35012279846173,-3.32801621995688,-269.061742166459
"66",1.14638485079781,0.0097580797986847,0.964763614413301,0.420911826277656,0.140076548174538,0.22408287696017,-0.592950835125045,-0.445878339119444,0.246138939147899,-0.227094833089095,-3.31880373343246,-277.118448049042
"67",1.36910489434437,-0.0366590746392388,0.645800017386997,1.1744437990973,0.0499605528638589,0.353110348199867,-0.580510686841649,0.0670912065360089,-0.0273620887162563,0.2024907452483,-3.26435933253665,-269.318836564816
"68",0.716947013797504,-0.037517112153357,0.981450593444245,0.7220002538069,0.13974824106543,0.396907540814656,-0.424040213686326,-0.0315971318300523,0.926072859244926,0.357186863853182,-3.21685225474065,-267.773805340278
"69",1.2180657772466,-0.0757611598771106,0.58437391521827,1.16215190770934,0.108175573040021,0.154658864257288,-0.323830529711757,0.0418659026015975,0.300033974454098,0.0529642207819884,-3.21882971585401,-270.660156103628
"70",0.946199889864292,-0.175910191301261,0.691179474819257,0.928349196069264,0.181029397177364,0.191223775191194,-0.323058317365497,-0.0227561164652863,0.489005564052948,-0.0431209614044577,-3.21310188242315,-275.091157781381
"71",0.730028611124589,-0.146801319994847,0.749142897069171,0.859086625389782,0.205012718098951,0.213483740225309,-0.408133283675522,0.0594872836587583,0.52997509793364,-0.0890564849819105,-3.18599487826304,-274.522326254931
"72",1.4847675753577,-0.00231433532851323,0.58183157487817,1.00609761001425,-0.0411850396946229,0.369866432814025,-0.497987586121898,-0.0399990920952801,0.0785639879564074,0.192625608083125,-3.31402614824861,-273.159604413973
"73",1.249942494142,-0.00928897965797499,0.710182448652067,0.817140317856432,0.0271902980896568,0.609028529610136,-0.957760440400503,-0.410733466426335,0.0373722362729714,0.259790374768363,-3.31453686124127,-267.183195707864
"74",1.43906324468006,0.0384193792592138,0.605145050216193,0.943041990663179,0.00411823117858264,0.72099547061149,-0.744069547532218,-0.557872505034131,0.0238077405960635,0.0754693132927106,-3.33794587343465,-266.208436655126
"75",0.883473284763349,-0.00146805991024831,0.872892823504166,0.917070747472269,0.016621993064301,0.48175679910987,-0.490624954200213,-0.121346952170909,0.654043844152365,-0.277941907791437,-3.23330775511458,-264.8906293395
"76",0.842304512514741,-0.0635019172390936,0.392013456862382,0.464530036816613,0.0939171588318576,0.194554041269328,-0.273979111605833,-0.0151620798250259,0.128619098384728,-0.236688727215966,-3.20763827297947,-268.422626659693
"77",0.945752430938461,-0.0290153141458761,0.497837145927069,0.674929373694401,0.0728948282569463,1.65998529922401,-0.292091040935651,-0.647970326737023,1.1968813411684,0.475947898778098,-3.4812536369937,-266.301464042229
"78",0.972987225971123,-0.0706455578939529,0.326175530673151,0.529050086651002,0.0839761244303841,0.293011954824833,-0.105520900711092,-0.00042064710841735,0.0926063879627288,-0.0102645753936096,-3.22487579280699,-267.405566057547
"79",1.09742033490247,-0.0674659497249154,0.714659038755084,0.769722842780934,0.127473751430299,0.765123714576761,-0.907067115190255,0.272860232803787,0.655549347213825,-0.19128877463374,-3.30632981000628,-268.770821165118
"80",0.947397347602841,-0.0677393781026934,0.642468710144897,0.894434024800777,0.0948997690740748,0.0715527470962018,0.0251209631790154,-0.0258252862748199,0.102593779259782,0.0249745139792031,-3.20289544689539,-270.373816208663
"81",0.86931530845435,-0.0618713159804706,0.757526131977708,0.893797159727751,0.144660475655679,0.0507841897737049,0.0295123990119805,0.000674448869534264,0.0603789304098581,0.0340944922864424,-3.1936409433823,-272.033096594705
"82",1.18074687962735,-0.0758675536142953,1.30528027098753,1.45138978130519,0.170723338052761,0.247814380994138,-0.280966585225496,0.0743186296782564,-0.0175686675542984,-0.151155711649877,-3.2467230131519,-271.022076924881
"83",1.41455936642751,-0.018282397491797,1.23586363653387,1.34504296220833,0.163842467714275,0.797284396680316,-1.25782324617443,0.33028227105749,0.273307583203681,0.00568794583953331,-3.35247904845185,-271.914986851896
"84",1.37189842509729,-0.105187137148838,1.38134160668238,1.58806203225994,0.102650410741082,0.355519153906175,-0.542458594148994,-0.149371087922898,0.208359113278025,-0.333234906642156,-3.30365747493856,-272.416643711973
"85",0.894596289983372,-0.0481839885595037,1.48261817886813,1.26355893848039,0.0916625437236275,0.319648595451653,-0.632949827790486,-0.26826010268201,0.391699532438801,-0.287263643998164,-3.24075953012416,-270.995253933451
"86",0.926222373612746,-0.0095154511735529,0.690758980267251,0.721889397496571,0.0721867985317104,0.308455019686563,-0.279421429563646,-0.125226227082302,0.377000931856744,-0.110857717694727,-3.22331514828672,-264.583014569387
"87",1.00529715576348,-0.108772640889768,0.679250645572543,0.69499549159828,0.151918396736199,0.495087137387863,-0.511955891716674,-0.363805275727788,0.0553173159902574,-0.00829568473020311,-3.2614748705655,-265.728700626097
"88",1.09971002694627,-0.0741497472289087,0.780428606197714,0.983429034278742,0.162326202060196,0.303791391189415,-0.300930722013599,-0.0775184858820953,0.686828078144695,-0.270891773006609,-3.23436315576449,-268.352115773385
"89",0.856338602607533,-0.0766535576410381,1.01424769481645,0.893859097285101,0.122274458331691,0.280310897661113,-0.440838951590213,0.0396367883502948,0.266833766039449,-0.107651564779235,-3.22611536900821,-266.157408462779
"90",1.47022033256234,-0.0512050196201557,1.00336146007851,1.62246408688011,0.120597041258243,0.558223745439145,-0.798517910278832,-0.749832014316624,0.0114089427554679,0.0577193046522965,-3.28255163553463,-274.035582024668
"91",1.49827519869296,-0.0575570298192725,1.23341590052699,1.41318491686345,0.0798067536409806,0.437853272634496,-0.476806541310979,-0.502049628002245,0.058314272651553,-0.135388176329334,-3.34091216612925,-272.080224178606
"92",1.25967206515856,0.0308658329741669,0.30999078817944,0.339817161387825,0.0565528087420962,0.314954265696478,-0.496468432864516,-0.14864620934888,0.123478251932938,-0.349431542842381,-3.28963504320751,-271.315345467486
"93",1.00615610319371,-0.077275893297201,0.912926015372716,1.01320159056513,0.0567900102168531,0.145128567593246,-0.38481070212762,-0.132046322502715,0.0957195929637456,-0.00735560904481158,-3.23393767507331,-271.137267955596
"94",1.0812571974307,-0.0850014983954014,0.883968203331645,1.0062769933849,0.0510551482388733,0.137995063964931,-0.326493321603447,-0.137936727511287,0.103750608118758,-0.0093203163779108,-3.24853587967999,-271.879791739195
"95",0.818291558945526,-0.0752913634315995,0.776524251865362,0.740007880859788,0.143102561762875,0.22677520035727,-0.51800460486549,-0.239908492948662,0.255412487486993,0.132816070707127,-3.20813133189785,-269.21098922568
"96",0.761790103917334,-0.0899450405907933,1.09269432619964,0.669859919902564,0.181295625277878,0.151468830952566,-0.312951995995743,-0.137051163290592,0.169135802865686,0.115092068963537,-3.22826122728696,-271.47259926566
"97",1.48416707691475,-0.0234486943335744,0.862445125025512,1.06114159445877,0.142093670543056,0.492624627502461,-0.88938423955867,-0.416713219325621,0.42829511693516,-0.100573753066256,-3.32544917014232,-266.43024784126
"98",0.304044047602348,-0.0138157146777559,0.407753799896132,0.279003419406668,0.0385587202298403,0.464790340100009,0.0948766976929361,0.502431642884156,1.01138868811013,0.502486400538459,-3.17654750303845,-267.431389878018
"99",0.545430528401262,-0.0386221863836104,0.794897072770587,0.779991433995914,0.0899164237866158,0.487542091409236,-0.0776655830599045,-0.171344734128915,0.620220433154933,0.260098748325531,-3.19116779836721,-264.603420555203
"100",0.754699239511794,-0.045379283791068,0.697125379433531,0.690494551159842,0.107661538796676,0.456705799290327,0.0387566573797213,0.114707476830672,0.589398959842736,0.339198791296094,-3.21294479203315,-265.406999244493
"101",1.18721135879654,-0.00445768229689941,0.871223839074406,0.886653174611247,0.0299921770864118,0.388859717427951,-0.354975478515139,-0.381874916752149,0.21523480948561,-0.37579790562171,-3.28581370154636,-267.012454086868
"102",1.16543247245616,-0.0189584456735091,0.918151832716857,0.706942378603842,0.0651910431701507,1.2346484607269,-0.821082545172035,0.0752729082182607,0.569318614366552,-0.0577416274215023,-3.447832983221,-266.597131703347
"103",1.21409843566059,0.00420524834867876,0.91739143006087,1.03154390069917,0.0868704410153156,0.58998605376879,-0.315492453088627,-0.518379988293142,0.0413946723890877,-0.260499887168383,-3.288893230221,-268.289546274637
"104",0.719507387435437,-0.021875354911963,0.794734615177399,0.964362112991981,0.0309665950177075,0.216756680225339,-0.281318637152229,0.28252643635019,0.413674727770198,0.0440579976162736,-3.1816054785195,-268.92363849547
"105",1.00337177833426,-0.00343184560931018,1.0533388023423,1.27971956169103,0.0732695813406424,0.305772803667338,-0.320193947559011,0.0663554787464057,0.359470841761906,0.190839721660249,-3.21319114110926,-266.994957727899
"106",0.966269259697756,-0.0328093149862945,1.06878003488249,1.03942682026338,0.110056503174713,0.339654773409524,-0.594110927026256,-0.0619316620269791,0.246465733775543,-0.141304661887655,-3.23410956405189,-265.85937961789
"107",0.909752843684553,-0.0700363624909249,0.60108683226639,0.762872706245449,0.0860690314836012,0.311323525568348,-0.659845495631047,0.105952690537452,0.504442572177865,0.0596970722739366,-3.21665861083096,-269.282709540918
"108",1.0150099658814,-0.0469685408982597,0.573529969328635,0.678466799895025,0.0689312555228072,0.240025333817934,-0.500044299704065,0.0624576940111569,0.403703572814151,-0.0363025864594154,-3.23534054090923,-267.361319513347
"109",0.852191992487286,-0.0460892433693996,0.696371469587834,0.759762601501316,0.0781302142731136,0.220039400637729,-0.417410672047046,0.0841328675028304,0.334416188263914,0.0405998075509336,-3.20793086666127,-266.729769884548
"110",0.774002612062853,-0.0354213842895167,1.07767746985501,0.74041208392261,0.0789972251355308,0.310058466584332,-0.456055807015673,-0.0602302038444618,0.482543684427146,0.139785754567161,-3.23378496603079,-266.798438084977
"111",1.22336069723422,-0.0390266818266942,0.300990477943692,0.679345912821919,0.133642878257717,0.449252376148502,-0.517773268568273,-0.184073179900208,0.474152028621006,0.0316721598987487,-3.25262877715726,-265.353098666941
"112",1.00359704843902,-0.0698028828493844,0.852982216132411,0.799236300043395,0.058521842856292,0.469478308198984,-0.454675923170714,-0.447367748883795,0.0271110846573944,-0.347277040665394,-3.2710546887294,-266.11595841192
"113",1.14165331402637,-0.0529924806661126,1.15320832823792,0.815281794956938,0.0904541429167795,1.023678075951,-0.778254080704126,-0.357577162365297,0.455741464026276,-1.08900449298943,-3.41248688032214,-267.413751976168
"114",1.51025518358152,-0.0119347575055043,0.818049888332014,0.799717037374509,0.156745636916288,0.718557989967818,-1.03138214775115,-0.817162126325994,-0.14591374340521,0.0274387780677575,-3.38783170950021,-267.315667454564
"115",1.6981546441354,-0.0896969897161653,0.90633011110763,1.1059071788051,0.109509299903019,0.771152844601887,-1.05870531339798,-0.514281449867257,0.106814298982301,-0.845248018587324,-3.44182766175628,-266.681929483489
"116",1.51577364691518,-0.113300414169736,0.515827811726332,1.06283301524676,0.159862292112118,0.365178724899366,-0.696441953091239,-0.258593085147918,-0.000150333316468633,-0.318153464925032,-3.29468766712187,-269.192499218675
"117",0.80201161471527,0.031520594706576,0.771532562745122,0.528772704189784,0.0522902397343308,0.870986534466115,-0.664488706063122,-0.0472945740373224,0.490420669743702,0.206813245118161,-3.29349357417002,-265.282837717776
"118",1.09237656252968,-0.0284518243029759,0.541580104397315,1.09515186684982,0.0193407494669025,0.357413714829659,-0.106596053045053,-0.122916429279033,0.426525630884259,0.283753309480209,-3.21517219928453,-267.356310825444
"119",1.03164530697051,-0.0117201248902846,0.453545725317264,0.198903620512762,0.0704973825904624,0.797574880674173,-0.351222181671026,-0.0537525783370144,-0.0323643680945088,-0.595733489551711,-3.33619020237884,-270.213929121314
"120",0.690360549840996,-0.0444496290875786,0.33435872255692,0.230717980856693,0.0238517568431048,0.987584692995843,-0.0552006760934954,-0.170176308576481,0.741256560292689,0.494657376762111,-3.30276864078093,-266.155982362902
"121",0.751218471663073,-0.0271900111674258,1.03209157230342,0.938101507528759,0.0570214964562251,0.229006807662325,-0.379181939142475,-0.319407496457097,0.125860964927594,-0.0431633598260125,-3.2037104390349,-270.042653604773
"122",0.703200301738751,-0.012931856982177,0.368471901128306,0.715002382129189,0.0764976511405983,0.28040653473195,-0.104576923147791,0.0495435886787035,0.176873757141544,0.0155397399547741,-3.17022573168992,-271.547166653576
"123",0.580268541842557,-0.0242019992515241,0.878853690762922,0.761960710269929,0.0359338703452644,0.233705978410143,-0.214988391348389,-0.0762179380333709,0.315771601515607,0.18268976811676,-3.1848640605962,-267.586151754336
"124",0.730007763789845,-0.0153336338214384,1.18147870841949,0.61657083801986,0.00650706702875767,0.480523860477617,-0.523511962553724,-0.251954070879478,0.580585573341034,0.385595977472612,-3.27032288898463,-271.982283291329
"125",0.537023680863153,-0.0330943810579493,0.89059994961731,0.55538136608729,0.0778961125713616,0.240321608823099,-0.196027502235927,0.017110058647216,0.232638678327996,0.214683942050194,-3.19300760627582,-267.552095988571
"126",0.995387570578152,-0.0826426572743951,0.617994722246956,0.712189195067721,0.179254330463947,0.459126137493349,-0.709171586032924,-0.499886719134193,0.681939198935384,0.162684856061241,-3.24013665303585,-268.526584474974
"127",0.68888108925066,-0.0713266424267705,0.715921319852313,0.619239493245463,0.0900713363009444,0.125531601841931,-0.164542577135012,-0.101583181754413,0.12775885799912,-0.0964099023819574,-3.19566750953332,-268.901470723585
"128",0.668689557118261,-0.0763522409060469,0.923849384102696,0.643604269485702,0.0936260072515048,0.142032846514433,-0.186986013796158,-0.136997143030915,0.137101084547811,-0.145358731964744,-3.20800939475577,-269.648746360997
"129",-0.0224832842724233,-0.0358224756700017,1.23998311830519,0.784184996371391,0.147283798756295,0.778932570672147,0.150954217061518,0.48276768730886,1.43757677480426,0.815660619906858,-3.20601043265135,-267.485798411809
"130",0.958216539660796,-0.104340416237294,0.549505307394026,1.17132766947889,0.0775933911602445,0.812216097266513,-0.153937675866589,0.322672962642419,0.298932528755753,-0.0266568518102644,-3.24994683551228,-269.112600672333
"131",0.979165336814001,-0.0951895613778948,0.492449800763452,1.16790044270115,0.0753554871070724,1.0664998389771,-0.0278243726623283,0.189805801708669,0.901354846071935,0.0753522932989914,-3.29682723346662,-266.863382748597
