"","elpd_diff","se_diff","elpd_loo","se_elpd_loo","p_loo","se_p_loo","looic","se_looic"
"M2",0,0,354.390557256881,14.6677627296808,11.4402783164578,1.41220137935686,-708.781114513762,29.3355254593615
"M3",-0.0925938756963038,0.548839655494815,354.297963381185,14.6775339688147,11.1024348876171,1.33206478481221,-708.59592676237,29.3550679376293
"M6",-0.501827062815434,1.43428792005737,353.888730194066,14.4184838245026,9.99467505933415,1.1994401529716,-707.777460388131,28.8369676490052
"M1",-0.647128804261102,0.442351673314728,353.74342845262,14.619352768867,12.1479794746243,1.50209998254763,-707.48685690524,29.2387055377339
"M4",-1.49435100877336,1.01891586996015,352.896206248108,14.6140771006424,11.5105336971693,1.49192065263101,-705.792412496215,29.2281542012849
"M7",-7.97447003120007,4.91201274581379,346.416087225681,13.5948788187498,8.5408519565213,0.961489954852521,-692.832174451362,27.1897576374995
"M5",-9.16782619421944,4.80502127499882,345.222731062662,13.6476965890335,9.89141810186725,1.1878700525481,-690.445462125323,27.2953931780671
