"","b_Intercept","b_z","b_NK","b_FishBiom","b_z.NK","sd_stream__Intercept","shape","r_stream.1.Intercept.","r_stream.2.Intercept.","r_stream.3.Intercept.","r_stream.4.Intercept.","lprior","lp__"
"506",0.241611278076415,0.312873671532689,0.728518572631396,0.847368896623519,0.0588593462836178,0.0122654189034222,0.683837693522196,-0.00513041262091229,0.00164073772051381,-0.00321120246300027,0.0115999550092279,-7.83819978741275,-428.250594101969
"507",0.434015505186267,0.289555387404091,0.77633224101008,1.1030728806085,0.0569455615821971,0.0176049394453944,0.578863423646707,-0.0115442726740982,0.0101075395377604,-0.0083820025856516,0.0133322173337604,-7.71035864741395,-427.885153603775
"508",0.237193410670456,0.319410041234652,0.903757063337853,0.663786714920603,-0.0254885814316592,0.457327718867582,0.560348215414487,-0.0776957765479858,0.170802231295001,0.0165877245822511,-0.269619910031393,-7.7537329491668,-426.951063536777
"509",0.288369715000834,0.289796264928524,0.777086406614931,0.698884575102589,0.0348542464917207,0.0924464574072127,0.619240104115154,-0.120958441094671,0.0336849382109753,-0.0535509960751032,0.15281643096189,-7.81327164357852,-424.799588712034
"510",0.513570539341029,0.263638350512568,0.281059954409098,0.526373515249982,-0.00887537335723936,0.174113752196663,0.885158407917221,-0.160963797694912,-0.0796749456692621,-0.0284069602370832,0.286793860727152,-8.21524515798204,-424.69476022892
"511",0.341373185812096,0.287582662753659,0.738237752438852,0.50950921835741,0.0202401719496631,0.601173027930178,1.06158156012714,-0.588602475279592,-0.00312484527692905,-0.324727074644386,0.121391418859185,-8.44648881026593,-424.291655066687
"512",0.641707917316714,0.234956729174264,0.271187526798799,0.644805913680798,0.0308313028797055,0.818052191422389,0.596717774531917,-0.501099677892471,-0.482097646403017,-0.207874369154796,0.371162702260356,-7.91232490815288,-423.432908182734
"513",0.740515126470273,0.332658073460544,0.178393741662548,0.520455721720819,-0.00102743065057972,0.762142631024979,0.55655539988176,-0.394239084398359,-0.0486658615527675,-0.13957541965313,0.363505016089667,-7.84847028690443,-423.510811956212
"514",0.51462560231002,0.274866210875738,0.818710206487495,0.645611746421875,0.0366632772177735,0.693023064504356,0.795475229557806,-0.586147559040273,-0.467530066020345,-0.531125435300794,0.3801130813086,-8.22806352293033,-421.819922941522
"515",0.204078141205425,0.262152266161139,0.637836462965368,0.898937129852189,0.125139213108913,0.519605167116444,0.672222791540611,-0.107626349710757,0.159262316429034,-0.0342529236751839,0.915539212877449,-7.81086400525867,-422.675682104922
"516",0.428247280159241,0.251267890710479,0.781660695773901,0.654595246487176,0.035707677335099,0.232512136529684,0.648139234683504,-0.169205685420818,-0.150281491928075,-0.117079257398631,-0.0155472707375262,-7.94445091385733,-423.195329247915
"517",0.500628041419026,0.264689819038039,0.153956547394701,0.380596827657342,0.0753030518888571,0.404674130384798,0.602193589612857,-0.344809076762518,-0.0447688763488609,-0.00214822318183771,0.185064294015949,-7.82054876162359,-422.867343213235
"518",0.150120976461409,0.280636642121401,0.937829550171799,1.03351643687695,0.02531553173571,1.08423352732599,0.839536862634667,-0.261665508206674,0.286654886148848,0.0484368804797248,0.984684093848634,-8.15631870845601,-421.868066796652
"519",0.865443752070963,0.290311641854066,0.524077819819063,0.465495181664954,0.0199367104085929,0.505219604026444,0.616748395588665,-0.955797166874628,-0.601439431157241,-0.870017319666575,0.0963064815152686,-8.07015925180982,-425.794686073899
"520",0.82110025738595,0.312590966570262,0.470815734592648,0.50000703896287,0.00530514754634206,0.294133387615497,0.617097452397488,-0.636213749128824,-0.405037500610031,-0.420818579851161,0.103787514411579,-8.00855299247721,-425.936010099686
"521",0.0281462158175914,0.218991911815441,0.734232175454954,0.664240985394348,0.0915908767545896,0.304914820470589,0.771561300278818,0.191537256421186,0.596994644303025,0.47057397870614,0.347770571739551,-7.95611219474294,-427.05593023168
"522",0.582888237882304,0.234600151549026,0.573935624249398,0.785044647948832,0.149987837503642,0.766022920779421,0.744996671546406,-0.247149612375009,-0.319295197577527,-0.137715093831414,0.404624672120828,-8.1019475917408,-421.198573764655
"523",0.358829418624087,0.274873906721194,0.394797349449715,0.379118168661838,0.0380347348883857,0.34565546519819,0.648737349686247,-0.238876989699193,-0.203303062354333,0.0395037309728707,0.484300072678278,-7.89197178866356,-422.467779310804
"524",0.542166661160625,0.237886291952785,0.431824375734498,0.503454876701195,0.0743809037447042,0.248194546862157,0.657994735871254,-0.273913113035743,-0.119814751581879,-0.328741634120676,0.145179801421799,-7.95809565653764,-422.639408004162
"525",0.661003771899963,0.287777269862548,0.543998994037334,0.52541911518102,0.0235644952015102,0.319007236486923,0.878767250738237,-0.310041311512075,-0.193424134616172,-0.282712924793696,0.17389299470388,-8.31229122344224,-423.982373092842
"526",-0.191512372905158,0.250057420924061,0.957470910859966,0.703046889328333,0.078279874380716,0.521785455257271,0.725688227201435,0.157057771603008,0.726151012348241,0.188490375378821,0.742536929236098,-7.86350347838702,-422.805958186471
"527",0.523551511002842,0.276033663279741,0.705141309595126,1.00074565102475,0.167380977190523,0.363801772305433,0.57625907505292,-0.303448099001634,0.262581827833827,-0.0734206165383197,0.658546335752591,-7.73555664943855,-424.640811784335
"528",0.0889247636701545,0.245082757536874,1.53400885465679,1.39199494382854,0.125138636269637,0.482859743834898,0.497952482022507,-0.0391783217319239,0.217932577335903,0.0960472200920776,0.298976258198486,-7.54925569797608,-428.135738964837
"529",0.272792635548167,0.283584499360286,1.11289155428686,1.01732291415634,0.200752289584714,0.553622401261772,0.660198899546481,-0.18768781359537,0.159541740190629,-0.0704771915227844,0.267560309910104,-7.86240724162532,-425.611697206693
"530",0.274465407460244,0.28236409788112,1.20290706386716,0.86856487602301,0.196742196591975,0.758242023800214,0.74458552684201,-0.549204480391914,0.319724331518046,-0.413139469674179,0.401881683962581,-8.06155253352837,-428.078287702743
"531",0.738387450940855,0.237271561177658,0.827840782978311,1.13605810462004,0.1623249092111,0.801920913956745,0.738725237968149,-0.280516300896208,-0.234111982482103,-0.263468921941034,0.0549072497864979,-8.1341145660045,-423.007309548948
"532",0.377397702000298,0.327273431031898,0.789261452978775,0.658621665751193,-0.0345116072697325,0.253730794107424,0.560944337031777,-0.552158707886905,-0.0184858808240444,-0.185062471765367,0.218575222319683,-7.77047530200603,-425.922232305452
"533",0.349739815412263,0.27175644427417,0.779972169168931,0.898656132065944,0.0622013169499994,0.41064153493154,0.783754567183433,-0.270822392378824,0.0903860074970164,0.0018256632885608,0.408403557428136,-8.0471411096623,-419.658765368861
"534",0.581423456855077,0.191370176932723,0.352429082875762,0.460850346050491,0.147136816147443,0.13163171783841,0.732655249407868,-0.216675745692467,0.0352403408140801,-0.206825259342566,0.185741548548255,-8.06710115026817,-426.74080931409
"535",0.0959638925047911,0.35291075007541,0.946865293884298,0.841472967293777,-0.0116380525136179,0.23687712971486,0.719362882844941,-0.0459300635320999,0.200110871558272,0.0693999587458076,0.15973276548428,-7.88884955749275,-424.715086477117
"536",0.469091580512376,0.265170273568491,0.834759961436624,1.01724594946398,-0.0133591894730544,0.168646108140939,0.646078980209645,-0.283165543881176,-0.0824477398783098,0.255643329833734,0.0964021050457345,-7.89551772907898,-427.862427301822
"537",-0.0706850442838808,0.336469988818308,1.09353760352784,0.628332354335665,-0.0183239534751162,0.0895545543090003,0.746656972422567,-0.142443628971347,-0.128180878450008,0.101797211716837,0.00376420547879658,-7.93963268801353,-431.144135333011
"538",0.163059182122173,0.210177338714011,0.449287771634888,0.327872652434537,0.148938557724279,0.508614193666745,0.729153392039535,-1.66163667085082e-05,0.662472052945347,0.029939581295734,0.323723531420107,-7.96616391384113,-424.334625035144
"539",0.283732889171688,0.211525486027289,0.800219022774062,0.887010958707507,0.13203400652603,0.0831926167518749,0.582587377108495,-0.0867597832591475,0.120418654588034,-0.0964776009030064,0.100764453823645,-7.72096943305366,-427.230108288935
"540",0.747556564755278,0.210251138107402,0.449253900014084,0.422668473097143,0.129668798372864,0.624336008884546,0.909633393812499,-0.645637927898699,-0.371697423635205,-0.386575635326698,0.00355552344432317,-8.41733878502,-421.419919478004
"541",0.22516953094771,0.285034940872491,1.08766607253989,1.09896935529273,-0.0132617454651973,0.98467630704349,0.509933368335896,-0.16768408313252,-0.162428829946668,-0.158334810892884,0.291929277376292,-7.6912353374037,-424.637630943399
"542",0.389134659414187,0.328506278981134,0.92804029463898,0.608511363984771,0.0506662865889499,0.785676405844341,0.508754016473278,-0.426360426496241,-0.310321835471311,-0.182420961717384,0.0555408967600871,-7.75141836054101,-423.994763601418
