"","b_Intercept","b_z","b_NK1","b_FishBiom","b_z.NK1","sd_stream__Intercept","r_stream.1.Intercept.","r_stream.2.Intercept.","r_stream.3.Intercept.","r_stream.4.Intercept.","lprior","lp__"
"11",0.481976153086722,-0.10045723491286,0.77747625612055,0.962508926843272,0.158176844326303,0.462004648739031,-0.0555583703386742,0.0302049319075617,0.811499743275213,-0.14212138788613,-3.1733353582457,-236.155593032548
"12",0.838655923771985,-0.0391346075050738,0.509499452125389,1.18776790076085,0.128620093497129,0.587080816830438,-0.4837684080627,0.249545178695701,0.688123499918219,0.0138079720702082,-3.19241234157666,-233.473277756733
"13",0.544973487883344,-0.0386192873706724,0.778801082266171,0.801011455858743,0.143017726284103,0.468719087298602,-0.344116124581735,-0.375784119124516,0.55130577391626,-0.0040409122926722,-3.18334405849164,-234.425646630137
"14",0.973112858180593,0.0177458928019874,0.274256530577427,0.910822735418902,0.0482423278716693,0.360990416709051,-0.498136971028448,-0.164029920944655,0.436367999570361,0.211076768245002,-3.18779658389525,-234.327444587494
"15",0.6554073531238,0.00526776646870014,0.753273770416986,0.973989266174806,0.0777196320558184,0.30424240353969,-0.318054046018102,-0.000238159709870423,0.644941465604253,-0.316829090273194,-3.17075972765289,-235.251894171265
"16",0.564083724844979,-0.00947501677461694,0.523673002749671,0.970264607247572,0.0811363190724184,0.35514093059033,-0.184191802645389,0.367827997444689,0.813766194506744,0.317089195933041,-3.16054206394468,-234.880832236781
"17",0.619987769286474,-0.0650756635009115,0.774376013201784,1.24530880175312,0.0629786276703507,0.448023524665666,-0.266923297115828,0.310779376617853,0.574052926937106,0.329959277914212,-3.17260394314029,-236.584511472547
"18",0.370168401952119,-0.0552918764702844,0.696500169643524,0.975957145018196,0.0701955081659112,0.673082020128423,-0.165488610416747,0.395985728226464,0.987499606862523,0.522215071380066,-3.19171305709963,-234.015481367124
"19",0.0784895026406004,0.0579776536966471,0.45197399762566,0.784930626965292,0.0252291286231758,1.02844915712083,0.129117344526543,0.578129098086215,1.25575274710373,0.322261973263419,-3.25492677819571,-232.867061168645
"20",-0.133470467667789,0.0318763895925838,0.194426539784055,0.278309576753202,0.0595413813887428,1.40841741531347,0.480239997940124,-0.146029382622611,1.46575177067855,0.842656743257044,-3.34897935582495,-235.048043151105
"21",1.02461805202366,-0.0150303058346442,0.233754952470296,1.03578803335175,0.0624239533153592,0.387010605981318,-0.1318554143722,-0.212419695734843,0.627789492159735,-0.118171068925048,-3.18694360445029,-235.74477250722
"22",0.342742906649335,-0.00400701239417307,0.961640175518678,0.842571768772905,0.107991368947465,0.603000098721666,-0.313891910163632,-0.032330349319904,1.06647973029216,0.0538521270098657,-3.18818432331551,-233.877105572049
"23",0.696054462846929,-0.0119009810391789,1.04078546757662,1.22659075754665,0.182519995340636,0.574830897703844,-0.338964033763744,0.0833617131695568,1.15599903076727,0.0869003524962205,-3.19502310088574,-236.386286310858
"24",0.95097559475973,-0.0515125183978241,0.933532454942725,1.32996647405043,0.191222086743601,0.563950364511612,-0.48326965685623,0.0286727289761564,0.53810338251056,0.294126756920368,-3.21119356708284,-235.019428252119
"25",1.22210527013628,0.02035593785548,0.405605054455688,0.779634223944169,-0.00422640277683888,1.14316028742623,-1.18491424756013,-0.593708517206948,0.195766765490785,-0.300000216680499,-3.37445060079662,-232.599056736439
"26",1.34038971090964,-0.0417587301345862,0.959187559011058,1.04509251485771,0.141493055868509,1.34364082723233,-1.05987125829111,-0.558635861630238,-0.0849131187488212,-0.367720637603355,-3.46631591213507,-232.491502814183
"27",1.80078567503929,0.0198806804259324,0.836384604430404,1.40158647131536,0.049084500116589,1.39951047388565,-1.43256982369218,-0.683329796241879,0.00614141295042821,-0.516828234430644,-3.53437278308498,-233.262151731425
"28",1.18249677073414,0.0340823218199696,0.867118112534989,0.860949518228144,0.0334373586407965,1.03009827747318,-0.976531300377441,-0.297455851165404,0.291016022896747,-1.04348582310724,-3.37301200247601,-233.542885197805
"29",1.70927273753096,0.00209207527314235,0.55759130034319,1.13328866639776,0.0881484121148167,1.00852164393407,-1.17267153750878,-0.961838648015708,0.052290905955359,-0.293366951449425,-3.41801340933471,-233.13101427583
"30",1.83623489773066,-0.0226214709439223,0.424302183685473,1.04788567511151,0.067481991471442,1.38393176440292,-1.31508944092882,-0.702672608596793,-0.318300463600686,-1.54796698931931,-3.5432440885896,-234.18465225432
"31",0.638026830177599,0.0447288664189008,-0.0167304655973735,0.348638155529651,-0.0156315264308305,1.64771230812409,-0.531250024859584,0.295536748377665,1.20647653098093,-0.240789565571178,-3.42979507233541,-235.582662135668
"32",0.361125664586487,-0.0165315321166698,0.326791724551806,0.453952807480167,0.0768573511214854,0.741159365034552,-0.18770476867158,0.029186797329918,1.1412099239119,0.550726527637287,-3.20475908609745,-232.305820782725
"33",1.23920835302602,-0.0568239051617448,0.620987494121734,0.75635635323538,0.0747155353278414,1.06599548110917,-0.956235173942185,-0.803744598687995,-0.112246832237491,-0.785607761779635,-3.38714566467924,-232.7105746667
"34",1.64221856241936,-0.020305208474298,0.289342819939289,0.951992580668651,0.134303328003948,0.989521645110985,-1.12875173140338,-0.550625839362683,0.150999733556108,-0.302741955986181,-3.3873481081483,-233.003241834415
"35",1.05421262850526,-0.0318420335727836,0.453785635902172,0.748816668547072,0.0595310241510285,1.04085132635711,-0.830759964113313,-0.67346992306153,0.365182270185437,-0.594620996265037,-3.3280169111984,-231.06783303938
"36",1.31451091423428,0.00319565615285678,0.467587879976317,0.79374920670323,0.125084534139095,1.17203113813083,-1.06925462289412,-0.671835435739276,-0.00290992418647323,-0.382043233593542,-3.39142568348825,-231.800960898515
"37",0.520818988031521,-0.0216749817408439,0.369109151702547,0.57234402973552,0.0311394401462144,0.737320418771583,-0.312129084792678,-0.040859805238518,0.945215070404901,-0.393688765993323,-3.21350022335844,-232.657928380107
"38",0.523922191537011,-0.00475725776522026,0.4558699637737,0.830407042897565,0.0177903760588171,1.28476858099859,-0.353388901400123,-0.0723724685119775,0.823294416680823,0.551018889346592,-3.31798589360977,-231.852069141801
"39",0.749184352528202,-0.0270479548757522,0.723611842731176,0.86805552707233,0.147781819846983,0.576947717729269,-0.404112878089991,-0.150504416961788,0.477223689513912,0.310603985788696,-3.20841414261903,-233.201514780944
"40",0.31615212514859,-0.0424216510534281,0.55768399424668,0.806661413934627,0.111328366156303,1.32533949708322,-0.218402250974117,0.3961407917879,0.776474150589517,-0.299754460178706,-3.32139554866163,-233.795532313937
"41",0.220842771344439,-0.0318818829141698,0.634775515925242,0.75299529660615,0.101437803791746,2.03419994972796,0.0780848714694272,0.266800750730169,1.53855606034692,0.482336998129281,-3.54061081151094,-231.049971217686
"42",0.0406318217684599,-0.0226394769752065,0.627128811798689,0.767247342014425,0.104096254175126,2.86900379327757,0.469189708194933,0.7966152204848,1.46780053204793,-0.0112889671681392,-3.87082251775405,-233.264582183
"43",-0.0898161582932623,-0.0352910273070793,0.682707797504493,0.835776566810879,0.0998275571072844,1.7813782833422,0.205423267673085,0.773797386145179,1.33756105587684,0.892310722483474,-3.46099562498006,-230.788127599227
"44",-0.20400212825248,-0.0255941972629706,0.60857863423501,0.862160893533602,0.11938547371266,1.96167334406466,0.262215418891827,0.962595421835702,1.81801241635855,1.00106799922684,-3.53521357789168,-230.92198496801
"45",-0.489005597271281,-0.0310837030035131,0.800769102702028,0.8092131932094,0.0644083114350501,1.24708076166547,0.775141669039625,0.845714118044968,1.61412724099272,0.90657206534091,-3.33442565395355,-233.096598789468
"46",-0.604710661739628,0.00059310571404123,0.486318951504339,0.71605095725278,0.0378790384559118,1.77048546656026,0.744223863011652,1.47438323020285,2.39633099259079,0.980675242804575,-3.51584724096837,-232.995153289705
"47",-0.651521472413415,0.0417926317068588,0.0397211499948298,0.650002854355976,-0.0140361013744725,1.5762705635494,0.645075104061956,0.985961647755125,2.21231441483862,1.68644025900065,-3.49749641769721,-236.57518306572
"48",0.347677901413986,0.0809840040965951,0.549629588812267,0.74686067650867,-0.0434094649149021,0.725587728773753,0.0659147118458274,0.0819835796614981,1.13753839366631,0.28151389693217,-3.19971097054699,-234.751435003805
"49",1.01897486666246,0.0514776417478146,0.505444780594875,0.899934433208848,0.00840050877875408,0.551472731187995,-0.890007240075012,-0.276352302575608,0.418578067032091,-0.559641551736416,-3.22846171555276,-234.393096662638
"50",0.733924829134887,-0.00227416023756912,0.350328208317531,0.690328110934676,0.0476419093471874,1.09383159895861,-0.244522772021189,-0.234361214125139,0.558529936478383,0.148656272226753,-3.29061313315036,-230.684665543006
"51",0.792920791333505,-0.0179810341758783,0.419795871334558,0.586667526548951,0.0541929623454205,1.31585470213941,-0.623722763518378,-0.361464380155182,0.665359434749366,-0.177925461564449,-3.36249924324841,-230.004661028763
"52",0.434459013101953,-0.00837968682884853,0.234630888293304,0.781028984225223,0.109408475166054,1.53965011589756,0.209688987622723,0.342960487358418,1.44924280794113,0.516399422967859,-3.37960997474961,-231.628993418403
"53",0.429934219442104,0.00205206638860138,0.94012239789491,1.08555855558143,0.0331222388241679,2.11601251529673,-0.195632560943752,0.349366724185741,1.07520070998144,-0.232916130372119,-3.57686373143393,-231.463007571888
"54",1.07306100248924,0.0387791928820547,1.04658716443474,1.29038280584556,0.1024336262385,1.37600517591995,-0.763320939364872,-0.101365134586385,0.525915360390612,-0.329445954981,-3.39730066801943,-232.813151665405
"55",2.2902118610747,0.0136480417102799,-0.334299569882551,0.201939144814946,0.0832345278709179,1.83237029415008,-1.60526401932046,-1.76282442451179,-0.540625488366678,-1.3426232809613,-3.8412851207213,-236.12186704278
"56",2.27985988231636,0.0312352024952392,0.123870680814356,0.599661835562481,-0.0642288361229681,1.49044014259769,-1.60504557928531,-1.77136795269727,-0.574003104201851,-1.47468732361519,-3.759098872589,-236.61451173691
"57",2.1485084766945,0.0338788913852666,0.046403783387393,0.636598538404832,-0.0593191464406092,1.5461794318945,-1.88842479640721,-1.86000689387203,-0.74805731148306,-1.54639086869804,-3.70836856253768,-235.978720844369
"58",1.72010601152243,0.0600925352029658,0.496557386491161,0.574105392741988,-0.0353422686185709,1.17238712939446,-1.69021123435045,-1.2495550195521,-0.29704062650379,-1.33187724284083,-3.54574714278534,-234.371645944425
"59",1.9111771621599,0.0695076550888001,0.589608117802461,0.608760527635441,-0.060532775265841,1.38285105841018,-1.59203196169418,-1.97496937837629,-0.519629925270761,-1.78801837476156,-3.67059311656389,-238.340021327638
"60",2.31624348240693,-0.0144699062870468,0.494139168394236,0.992959327759943,0.107900087948873,1.06236481875339,-1.94408344434484,-1.0057153453689,-0.485914334549934,-1.08970598368104,-3.6268210588559,-235.780956455289
"61",0.940439232169614,-0.0274797825930158,1.2095964331117,1.57018957894482,0.121560880894661,0.668642114896283,-0.553057696922323,-0.469395013113514,0.5619370378029,0.120129363066203,-3.22661005821688,-237.4073765765
"62",0.959741794214252,-0.0237893026958689,1.17165503757268,1.51878523710302,0.125213984608608,0.458471989218464,-0.542671370804037,-0.103617952079084,0.29313722916815,-0.075721768272432,-3.20497852844779,-235.821819677985
"63",1.31798552806216,-0.038140943850965,1.0602165168759,1.4664039644226,0.171174957008369,0.828258991821122,-0.824227376290246,-0.326229670466799,0.821213605509047,-0.220318313692813,-3.30557529593947,-236.532313944902
"64",0.502150893334311,0.000810907553042938,1.31963916372581,1.5010996154742,0.0422420058070284,0.58393581006715,-0.510614504077705,0.444110106533906,0.611682195111859,-0.4015046770555,-3.18586806271705,-238.404547288841
"65",0.739917170194359,-0.0650529872891222,0.559637295878802,0.75379129943568,0.143909075850795,0.311213878381359,-0.605897778851635,-0.430045646010396,0.689116228558999,-0.019760751523801,-3.18367215325942,-237.791500700021
"66",0.256441003732441,-0.007671878252487,0.536248631673053,1.25046933972296,-0.000629972848222618,1.0298955990262,0.216715489802548,0.0893768154789284,1.55314685271329,0.840708843393967,-3.2546015279959,-236.7571372013
"67",-0.733201067546532,0.0206898882471639,0.764515823181798,0.665866037213454,0.137261149547067,0.746304063764755,0.682234198406455,1.56145768904642,2.09012461585068,0.986207069678912,-3.2708480848368,-241.815118696742
"68",-0.421987791989112,0.00568224660956725,0.189730901659579,1.03435193636777,-0.0240650027044436,0.977251984844732,1.05958878050424,0.984033291654065,2.1947991265685,1.71478336199648,-3.3251738439395,-239.435469131562
"69",-0.602212113109236,0.0327622016538105,0.618612144517644,0.584509555659742,0.0944871768745289,1.37547091343973,0.834602142139773,1.2223732385056,2.50350188418225,0.697481963465151,-3.38536748972645,-236.697024729105
"70",-0.641581659440376,-0.00821823507464113,0.520431548059848,0.714004316892875,0.0813049857232404,1.09954872243063,0.980774923784159,1.17200197906064,2.24114137962137,1.22897835608431,-3.33803762553934,-233.329175141373
"71",0.630390679823885,0.0224441081626476,0.520822748094927,1.01708473344334,-0.0126040225202749,0.902289640292323,-0.510560401451926,0.152274808439924,0.941313855704098,0.428621620350537,-3.23630982247246,-233.40553130043
"72",0.55946093437517,0.0638355465020135,0.669094196672921,0.946117138440578,0.0765130503243334,0.869897487287028,-0.403363984676665,0.221591668351467,0.829050134895884,-0.049154433130343,-3.22816412056702,-234.178044077819
"73",1.26823939121313,-0.0949373130108146,0.209983023049733,0.719525531685583,0.101563532622988,0.838566241829616,-0.775830590007864,-0.68969629655131,-0.105657826125319,-0.329202848987531,-3.31285159559933,-235.316748443923
"74",0.983946828884223,0.0128650377959318,1.14514699003158,1.36328087391398,0.102860834124214,0.472812908045215,-0.711953403163202,-0.198311230173836,0.362078634581811,-0.263304239889539,-3.21861040500888,-235.122398397509
"75",1.43034757336102,0.00660083927717542,0.841436080329894,1.2230669420985,0.136155189635415,0.503176022165503,-1.05550873721707,-0.180677722873443,0.315361737486333,-0.257753534618123,-3.28748034288449,-236.033545393027
"76",0.979550111546572,-0.0282773998333779,1.06039330978536,1.18337276187482,0.077484905385583,0.418802833848897,-0.646096919115535,-0.296770027382082,0.0060230825773556,-0.814073233337945,-3.22881162545995,-238.275657750023
"77",1.06073731324019,0.0240536679711487,0.60426920576572,0.898214488622551,0.0263928512533619,0.498489104903817,-0.755554578866809,-0.263280329756711,0.823979559375944,-0.0345890022081101,-3.23846049253677,-235.059736906031
"78",0.627027416712481,0.029291025767829,0.229617097180243,0.588408658408834,0.108172229129799,0.441959112257429,-0.391974182444338,-0.308716118326649,0.550866012096,0.0548940785860486,-3.17331333407744,-236.619949386839
"79",0.811366148195575,-0.0426813113343418,0.521899289076562,0.306467635740249,0.0354437608652833,0.70619141604308,-0.555302645444402,-0.578061380942964,0.866189533734447,-0.43991558440459,-3.27909385175371,-239.277654217954
"80",0.637922036661769,-0.0256752792463556,0.502738153302186,0.380267374342708,0.0630013798775185,0.734422060730096,-0.636140879276979,-0.251315194212079,0.218900021052458,-0.476600019087031,-3.24285281664143,-233.982073370854
"81",0.628448654428525,-0.0302473741452892,0.0224496348719747,0.911127900380985,0.122866694762738,0.664201557462452,-0.0524279570430974,0.349448398090439,1.20263200193368,0.0754416212149692,-3.18832493272356,-235.513348927604
"82",0.500667997197199,-0.0324596248740505,0.12128743750666,0.878980203843867,0.115360275009722,0.791331044527839,-0.0647374802090378,0.421018923324306,1.40868724016365,0.277973460908778,-3.20695884378926,-233.710621398081
"83",0.892076296351186,0.0290151526432704,1.08868046356532,0.989625662137126,0.0144220236421889,0.820607998277089,-0.888341669679487,-0.388488442762802,0.430092246354137,-0.264182206407833,-3.28665356824128,-234.311674973716
"84",2.27192776534716,-0.011534655381985,0.283213836133084,0.982007063072529,0.106689570521646,3.74201815974566,-1.93584717838705,-1.40035775695671,-0.240661410823133,-0.797369932771807,-4.57710045851285,-232.460481826917
"85",2.22449200720802,0.000768699761880143,0.396896965807915,1.1052241903591,0.0715913022411791,2.49975092488485,-1.75834285738495,-1.30908787075138,-0.461499077055186,-1.43530640894945,-4.02110886161591,-230.990513791203
"86",0.729471722650408,0.0188530754572348,0.523123406719743,0.49512824099925,0.0402785428668451,0.829937223287124,-0.583201690070666,-0.2076044890981,0.31983492743096,-0.365896437212486,-3.26117298862314,-231.992463972937
"87",1.10274359859038,0.0196094765823703,0.524843617100501,0.620057738531355,0.143076307772164,1.14791849292931,-0.995380966666443,-0.741913153905381,0.911434123144734,0.00465187748441216,-3.36476924176969,-235.448858870359
"88",0.75699280872289,-0.0737410543968846,0.554782227662544,0.395089796717589,0.084902063378175,1.65044739115909,-0.630463260103221,0.0582525574417414,0.773885201232327,-0.801219368247723,-3.48095337949416,-238.467689211967
"89",1.51720360666683,-0.0368329440876831,0.537374696440312,1.16838214711603,0.162984811811548,0.519905296581052,-1.17348550281398,-0.95541357167194,0.488711635209204,-0.136501462299287,-3.28506345690507,-238.866317959634
"90",0.66076006814799,-0.0306756594356055,0.759056795169678,0.837500612111199,0.0637757137496518,0.55133796047334,-0.332662683916565,0.0495995046065554,0.199688555661727,-0.636915181566818,-3.20511221749651,-235.672465866109
"91",1.52836370231133,-0.0393993121696322,0.560705308074448,0.929641491467181,0.194661754982802,2.1314858669398,-1.28418618363111,-0.675924407808532,-0.39076438595171,0.117396846541563,-3.72190074168074,-236.751071912871
"92",1.13472451663801,-0.0423143598201012,0.791947007313371,0.691335661110803,0.166502222253872,1.07496278231803,-1.11968701424542,-0.740005628323051,0.489001204055542,-0.913394682037256,-3.37891255509083,-234.393460966373
"93",0.87411529947775,0.00188774431145507,0.312626085851793,0.977861982497797,0.00346009934205536,0.762852657027035,-0.564043831392347,-0.213262669313194,0.798442002327674,0.137593585839304,-3.22626661764678,-232.639868023245
"94",1.03931975146915,0.0207142974619388,0.527504662991094,1.08469755646427,-0.00164336860392066,0.579113024293302,-0.506084831392751,-0.407876848669072,0.56615600062959,0.122750713859889,-3.22495225911117,-233.855817445774
"95",0.747894948594922,-0.0176858049596669,0.371529759580759,0.744273990832305,-0.00602954788335707,0.521524486987022,-0.379401792613178,-0.384244250523367,0.304650379188379,0.0566614608507665,-3.19951222327734,-234.696319074863
"96",1.41647799393154,-0.0577782984088442,0.91692860474124,0.924804572980809,0.151401029030937,0.799035778985127,-1.4517590637347,-0.913217550087787,-0.0920839962259543,-0.545860262875008,-3.38053437685799,-235.769138907251
"97",1.45124162250193,-0.0493092070821671,0.844320353523884,0.907656246456613,0.139893822996603,0.695313847972406,-1.08045193592389,-0.695922266054091,0.0665187300545664,-0.730279533872769,-3.36694316449038,-234.626738942843
"98",1.50287248001703,-0.0365065588649293,0.813701252766627,1.00923814415565,0.146269663216103,0.702906216308803,-1.29691307818103,-0.247122194313146,-0.209309996998712,-0.873031531730129,-3.35973680769093,-235.938892583617
"99",1.01704607513964,-0.0358444567780707,0.780087741521283,1.09089566392424,0.113105956424972,0.567286449072293,-0.75400681484516,-0.482770223717692,0.363368713918896,-0.47738038711875,-3.23379909464426,-233.212658052452
"100",1.35448731325824,-0.0219013485572841,0.383637039511319,0.859504754273816,0.0215310116729375,2.1488836556596,-0.84356003447734,-0.3177242840596,0.0418913880623824,-0.247039956296243,-3.69840953184083,-232.905876656811
"101",1.31980283764816,-0.039526273392454,0.290898570098553,0.907106528350997,0.0494948826130886,2.51077256602077,-0.61022324264457,-0.476617091477555,0.428566932233573,-0.782608169646342,-3.81495648066765,-232.477113710907
"102",1.10015921421989,-0.0260410846804311,0.0696168561669956,0.41308267230658,0.112948905285529,2.35708321171969,-0.96926285194254,-0.571415261595625,0.481398884969076,-0.395839552643612,-3.73647072898883,-231.161855573203
"103",0.882824746410987,-0.0292128410621728,0.116058220318492,0.38967027557066,0.0786379418349539,1.2461739622586,-0.394431933886394,-0.540332911660766,0.365597474679864,-0.0108139997105496,-3.35112329873814,-231.577912961136
"104",1.00826338603477,0.014616131265603,-0.0775683876943259,0.404707364827669,0.0893200318524969,1.44914049493321,-0.890015674508822,-0.157050203924093,0.793565737500303,-0.429910913582961,-3.40232094338977,-234.603915768708
"105",0.772489816651958,0.019250950578411,0.0801058240350079,0.174776328761099,-0.0492263762562259,0.650131681711736,-0.58984690896079,-0.517319028642571,0.317535699616872,-0.0507246633736574,-3.2418048772085,-235.750502764257
"106",1.7116221629272,-0.00640275331970724,0.877488777204208,1.27181029004694,0.0473804037600999,0.795010121750481,-1.50444216524356,-0.761565348695691,-0.308680416294012,-0.411696293997495,-3.40803271176264,-236.068094447032
"107",1.02025423975339,-0.0475876895632475,0.585861151020484,0.784952203882485,0.152205426128114,0.512431044032686,-0.736143134572828,-0.376414761183189,0.446445233476835,-0.877437565399467,-3.23792929252478,-235.70549946533
"108",0.885293693288736,-0.08977844170814,0.611131590263447,0.929802649696022,0.150600187535364,1.08874154279305,-0.807630723169751,-0.250080522668969,0.577091156300438,0.565549326199912,-3.3064246974108,-236.201905218974
"109",0.860784970691695,-0.0912780621720285,0.420704294131412,0.71269356445495,0.151683038173654,0.778660041100255,-0.190335092103142,-0.524412609158719,0.476554849249764,0.120161070758074,-3.24799273723937,-235.270159880097
"110",1.00254349556087,-0.0424418541950607,0.0459008815869235,0.879389529118022,0.116073616153683,0.771701419403955,-0.62298938584582,-0.266615787178875,0.769878704258741,0.272726898939559,-3.22925480178794,-233.520966466793
"111",0.366608764364964,0.023603214521718,0.438613713044256,0.571671341325969,0.0618372169993734,0.994786929572472,-0.159978710526045,0.199998819132796,0.831638322290551,0.126644211775389,-3.24878002047405,-231.053248827285
"112",0.71056277740324,-0.0691881072396402,0.799012067553968,1.06501791941495,0.138756495878026,0.628754145009933,-0.49301653812744,0.227525495965734,0.709599352890356,-0.361995539758735,-3.20644630285548,-233.773618743545
"113",0.390841864027832,-0.0179095080238962,0.213216025559969,0.625906328591176,0.09878948787107,0.811309465513489,-0.152129956290034,-0.11407925281931,1.27333319196483,0.755552969801897,-3.211245944929,-232.845116677285
"114",-0.431038844912187,0.0319819061316028,0.575856767571347,1.02154562236036,0.0637691275382807,2.02409492581783,0.662584028424605,1.04091229350505,1.7571520872318,1.62986669225635,-3.60025844447675,-232.864299451797
"115",-0.592644937948246,0.0200984039709806,0.88455795060012,0.664879855416634,-0.011337449125435,1.32580502048823,0.450387973864932,0.879450341183718,1.3764798503216,0.466929929061064,-3.35087087933317,-236.642477069216
"116",1.29732196582601,0.0213219192846767,-0.357043424838141,0.691022179033274,0.0510203492933984,0.703505731494706,-0.714633368233995,-0.618532837795504,0.653234436279605,0.0173968779944646,-3.24319832099648,-236.154080166027
"117",0.628054877485269,0.00501369314024345,0.511957472015844,0.359667286025621,0.0183582364824161,0.246939299699514,-0.391080072949583,-0.24036366785975,0.171544624971813,-0.173505332951018,-3.19428560007647,-237.575430371977
"118",0.879153260519808,-0.0170652936747262,0.468653011461107,1.09110191458211,0.0100179526793458,0.737481305970445,-0.201670424496942,-0.522370370145862,0.985271049344742,0.178303290507174,-3.22511273098882,-236.427520384388
"119",0.413750701393109,0.0110659168112825,0.810568418993617,1.06162802930563,0.0470902808722216,0.479136296769808,-0.334543350577425,0.318271403021193,0.641523195916816,0.165464997420283,-3.16908760051878,-234.504739047215
"120",0.728569066778415,0.0273097267082903,0.667770595074497,1.10013299400377,0.030420044811304,0.371737310442614,-0.196729705207867,0.28934242883807,0.543032296477942,-0.100707195387555,-3.17321060465076,-235.019967139631
"121",0.072794826080179,0.0147857101450804,0.319253170417444,0.426159740159892,0.0623142742697426,1.04926007337324,0.040386732761109,-0.169217941501824,1.22403589808124,0.828683277409486,-3.25565416331689,-233.413283441956
"122",0.646533524462483,-0.00498947414013372,0.0791275036422373,0.383486565309068,-0.00101937891144913,0.806899224723429,-0.115992934034979,-0.0602240580097448,0.570119295901454,-0.00341062949135769,-3.23327437621327,-233.453921172505
"123",0.935628249323131,-0.0339429182679086,0.811390621458412,0.979917517401712,0.0501571683514631,0.364733636756199,-0.385394828753697,-0.186971108222989,0.255250701485965,-0.173418591718384,-3.21894390679245,-235.794544510624
"124",0.86458003411224,0.0319700413563615,0.772063133825028,0.658520081492939,0.0870486347539133,0.615916397367812,-0.848580894746561,-0.330450507361806,0.392672151070795,-0.249511538047702,-3.24902681096504,-233.643303112714
"125",0.712442883142026,-0.0152160310898346,0.418383938044249,0.978703768376962,0.0910726864800885,0.905762305040765,-0.354433922134658,0.0399468917165923,1.10574257480537,0.524960892994704,-3.23812049835573,-231.552581723536
"126",0.605230265911916,-0.043791821471189,0.479320195879257,0.819117572581211,0.068780325343604,0.854916637387954,-0.320179733635236,-0.0806071720678416,0.582777232752676,0.556239367719153,-3.23223296101081,-232.833639774698
"127",0.544004890369338,-0.031321083005926,0.275495669268237,0.720741252123764,0.0863416811821791,0.895594374242419,0.0432276983004882,-0.292228532587256,0.965853301263581,0.160872276238834,-3.23137258368323,-231.996605680473
"128",0.499371985372996,-0.019311078802867,0.373035585145672,0.70706885010882,0.10191693546228,1.1265573761559,-0.508667241803589,0.0951730076561825,1.15756913831359,0.129438441052012,-3.2782911936849,-231.877596201675
"129",0.582436848332397,0.00703835831318809,0.486252407207679,0.834062225606793,0.0375245906576945,1.71119137168544,0.000877510558467625,0.231857215819891,1.12022121101602,-0.11049674724204,-3.44279959235748,-231.46968515155
"130",0.584128874870463,-0.0270459521848439,0.208692430391131,0.626797828563584,0.0795392729452807,0.45215719048879,-0.497871077875502,-0.131457969341947,0.769598826284057,0.0324474174692604,-3.17286190889135,-234.187876728433
"131",0.71571329907358,-0.0274341140970944,0.282306200539725,0.545365550339556,0.0807237267592179,0.416487975878001,-0.42121668543559,-0.178281119628144,0.531147745854686,0.112093826337016,-3.18819316000977,-232.514753350768
