"","b_Intercept","b_z","b_NG","b_FishBiom","b_Density","b_canopy","b_z.NG","sd_stream__Intercept","shape","r_stream.1.Intercept.","r_stream.2.Intercept.","r_stream.3.Intercept.","r_stream.4.Intercept.","lprior","lp__"
"14",-15.7158566346103,0.312184250653589,39.9981776535267,-20.7587111403587,-8.66443783130295,-1.86426660000305,-0.283665588041707,1.96902888531998,0.0740435395839432,0.214833457176861,-3.56501994694636,0.502571237070095,-1.23999645917491,-5.68184225365548,-88.4978599996473
"15",-15.8414125232101,0.321532705012838,40.7301297504177,-22.0666305588238,-8.9161295910883,-1.9736100053681,-0.279099517420892,1.97764392808487,0.0762512976975524,-0.308302930560974,-3.50734794143561,0.785796479291006,-1.40720062099991,-5.74606824707278,-88.7132693817632
"16",-16.6673108649616,0.327682668320934,44.4451255545562,-23.9141125857561,-8.11889872628813,-1.01379919057255,-0.276366093366817,2.49033800987579,0.0662870550454681,-1.20137056887775,-5.9979793766567,-0.116144488801348,-1.15620968179105,-5.6736181441841,-90.0513363122197
"17",-22.4928578180317,0.316456306448418,64.5372083931195,-36.1956548210052,-10.2988239833341,-3.26685255693485,-0.262311852800834,5.42021935849117,0.145522660362759,-2.91580865715139,-8.06859685819749,-0.653381833121112,1.60036319424839,-7.89274093348265,-86.6619337541652
"18",-20.3361172869493,0.344203273420544,54.2071455462101,-29.0744806848904,-8.62594227502569,-2.13070823067065,-0.304321299101414,4.95204833389286,0.0740720753953829,-2.26656477261488,-6.92178085091953,-0.346556790816014,0.109103468183436,-6.92359891607569,-86.6601955323286
"19",-20.9687444959999,0.421511301663614,62.9423791746716,-36.1594598979703,-13.0505497800634,-7.2480577423514,-0.366417385032798,4.09342368807069,0.144631448354702,1.97714064606048,-6.64615671225209,-3.53653657166822,-3.38034789053891,-7.3613583738004,-89.0000851482898
"20",-22.824233873652,0.462118395446791,68.2373611795894,-39.2588919020167,-14.4472916444636,-8.43640210957668,-0.379746784426008,7.74847131623994,0.103653312673891,2.24687166240632,-7.48940226823781,-4.51353781771332,-2.08908445332633,-8.73715010061938,-89.7276740085706
"21",-27.2575533665392,0.353835597634085,83.1661229667547,-44.8956174338028,-16.1545801486777,-0.488847779394689,-0.303417263258174,8.44986432694943,0.0640194607554919,-5.70407322641525,-10.9513416913577,2.60421570622284,-2.37734850924076,-8.40234120225536,-91.5366765386941
"22",-22.6659458642808,0.232942512446037,64.6159802994786,-37.8774884644357,-11.6254619478181,-2.31847816788531,-0.153924333173886,2.32270825869691,0.133558452117156,-2.64227144718549,-6.53760903039163,2.64792222094701,1.15904223289358,-7.11511570119485,-93.5181035468684
"23",-21.2197505917053,0.23317656619466,59.580887205035,-33.8007705249326,-12.5025163635304,-1.03637870633253,-0.188706132400451,1.97089344607266,0.152707524041893,-1.49902609531572,-6.16412356005622,2.47549546333392,0.599560990031682,-7.27433956761001,-92.5142337957933
"24",-22.1186901756341,0.383328879545764,56.2672640989672,-31.9518696846096,-10.1046018413062,-3.53778484426029,-0.298317334197964,1.501266091733,0.0713075242724306,-1.03926502168228,-3.49002358825039,2.49966748529624,0.522137119705842,-5.98486073407912,-97.8386726547598
"25",-16.79568242703,0.40029638092846,37.643230482065,-18.6223660048839,-9.25571363048629,-2.52765328004132,-0.380941662186186,1.82332994355772,0.0582436803921475,3.91254501960297,-0.970482723300975,-0.676556904827554,-1.74526225442155,-5.71857722186843,-96.0486990718347
"26",-7.82042963017845,0.113358402100099,18.6945812841645,-11.9812748630695,-4.61827666863247,-0.925246383291985,0.0154041349318194,1.16472490989911,0.0821531715509695,0.488160314240362,-1.29874231507669,-0.963037971828228,1.27245271696794,-5.4531270508733,-90.9692126870446
"27",-5.89793804580368,0.0518475732780467,14.8066278923405,-9.39639273314669,-2.58409385796107,-1.44194305119754,-0.0226266725910734,0.476018475782984,0.0914849356825014,0.0764331258377751,-0.531122878035567,-0.224667978871597,0.467075131001805,-5.44477960227368,-94.039643412801
"28",-23.8590755904358,0.430982523365015,58.3746260438325,-31.2410209116873,-11.8243800341481,-5.27681304566401,-0.368710383451074,0.559991614481298,0.0598665543046974,-0.229750063504413,-0.858812470964984,-0.0370343724475353,0.187862429678539,-6.14511032718203,-94.6499706039232
"29",-24.0192897410403,0.402522985529619,54.1589098883953,-28.5848525046062,-8.4889090350332,-4.1645514484832,-0.357318994300926,0.340455767429087,0.0426881025928358,-0.113377312948218,-0.605284692385113,-0.0996536132911159,-0.0424823730721758,-5.77432378197252,-98.3092560773539
"30",-18.1593739454164,0.345866497144883,42.494871535619,-22.59832394601,-8.77755355919638,-4.74969903854378,-0.269467628763549,0.841194492483164,0.0705610507205579,0.380948964552061,0.965872816194948,-2.07930906025514,0.23680635622831,-5.76194466706792,-94.9919224787148
"31",-16.3245234067686,0.312900284550806,39.2000666190909,-20.8446303343689,-7.07993764690979,-3.04422682262006,-0.28969735478132,1.57163064596986,0.0856086381165977,-0.111543101919087,-2.63265507885708,-0.958135422923432,-0.372946729352361,-5.81049486208003,-87.8365812383266
"32",-12.2270287063688,0.249703313182401,28.7547623755097,-13.7598862468681,-6.7023496550876,-1.99290744804664,-0.232802768973388,1.07693809182373,0.0627977475434793,-0.191771984891886,-0.673082195152073,-0.543210900392103,0.588857677021895,-5.20815155970432,-88.9375927661992
"33",-15.5301608974757,0.372368370691406,35.852200741377,-17.8480402283202,-10.5296267367434,-3.63649185914167,-0.28160070231866,0.876429630075755,0.0460569828016672,0.92887734894854,0.952033042305774,-1.32500252429438,0.189650710815259,-5.15075905705926,-95.5764842243095
"34",-12.5179426859525,0.227219147813188,31.961221760282,-18.3898038073187,-5.84888820085763,-3.3539511795708,-0.179958859532188,0.52239281246813,0.0641251159225798,-0.0621129911941437,0.227233805982975,-0.820806885287024,0.690107888162817,-5.143852297772,-93.6970523563161
"35",-9.18248527976373,0.133611938685323,20.7801997923992,-10.464700080126,-6.23635409821333,0.341551194418362,-0.0690582228001674,0.60423559283463,0.122868089786891,-0.0506404523203007,-0.117581327036886,0.273950651679342,0.812473740583065,-5.80775402802376,-90.2785783763875
"36",-13.7465726382938,0.306277467991332,39.1253220833937,-21.8207443279931,-9.70627518795763,-4.44388113690016,-0.218616890205877,2.42699940573715,0.093051412843834,-1.62375489754901,-3.91016012894405,-2.49973676769667,-3.40451822403224,-5.98997118896839,-91.1578507329483
"37",-20.4059326415063,0.53274117787034,41.9187355965611,-21.660889090541,-8.04519067727857,-6.06560431549887,-0.367963800377966,2.74546761593388,0.0358604737633914,2.16834610791477,-2.47963362953201,-4.00998095417459,3.10244054412719,-5.38328017274852,-97.9612507551335
"38",-15.6307108232494,0.324320549255011,43.3643745433316,-20.7462443474336,-8.60394106677226,-6.55957668226503,-0.373576205886905,3.36243368825298,0.0418869082229897,1.80348986596676,0.0876059518834156,-4.57313328231285,0.901921868493499,-5.60737237591325,-96.26648334285
"39",-18.373554429388,0.376981078378539,41.7280301804701,-21.3126409363078,-5.30223477998958,-6.46320457487671,-0.275876889265511,4.78575905797646,0.0562256623311169,1.89426898408796,-4.76614606111231,-5.28252817167205,-0.454956612749358,-6.54361658304309,-98.6478272601202
"40",-19.1179159246778,0.391478175684491,46.0973679662359,-23.574048563891,-6.92345472989609,-5.60702855375165,-0.302790901369818,2.51276906280724,0.0543524824401079,0.232045421072019,-1.96543278536964,-2.51177039881034,0.018946251232851,-5.49153276000148,-94.8651438465693
"41",-12.3867293580094,0.217879283139619,27.615247302893,-12.4398244239042,-6.34359749896802,-0.827648967724625,-0.179903215648271,0.712167299978067,0.0919091364261213,1.33630649412403,0.368091367934128,-0.560010257197469,0.722041854986153,-5.51564952744554,-93.3864559421399
"42",-9.73613443972363,0.227945789940932,21.3251411821235,-11.9509502180595,-6.5001660657022,-1.58074874644707,-0.167093210491135,0.677726600054602,0.0903275816997346,1.25722357536318,0.420159065187676,-0.610826826986492,0.842936180278528,-5.58195302944458,-92.8320097536708
"43",-10.5161327379676,0.171732402142194,27.0783394126838,-18.115769485606,-4.35311953942355,-2.64003434699186,-0.111900089581307,1.32642052272898,0.0751645319287172,1.75147636412167,-2.09529204693277,-1.06331085048933,0.016281272602622,-5.47367993000074,-92.8374463391409
"44",-13.4685926782522,0.288723495584392,29.630630545483,-14.0765769746472,-7.80128225066604,-1.26615835464492,-0.228441575404996,0.269201288117081,0.0609041801648853,-0.0147337007644882,0.127178882658881,0.0390892277182157,0.215824830902891,-5.1479659542235,-91.4979925257546
"45",-13.1654875120463,0.263053640901808,30.5373188467901,-15.2575241991758,-5.43812119701917,-1.66859932342215,-0.23967170838145,2.22733427491431,0.0519073726130343,-0.141851112345109,-4.35895308680974,-0.771796740117868,2.2578026893031,-5.33472627506038,-92.1751011950249
"46",-8.64202493209979,0.16659529982759,18.5137076463275,-11.4107165064923,-4.25555536470792,-3.56880975371758,-0.0988556188155345,2.16798636582717,0.178482577693902,2.39660281816333,0.841324212581906,-2.17102914977095,-0.695279568627883,-6.63729586863014,-89.633842039713
"47",-9.80118624039523,0.204671097529477,20.7264794175705,-10.1550654658737,-3.63701079347867,-1.19216481706081,-0.174003307933976,0.369413681450465,0.0587069413154934,1.04115280440523,0.311229085246674,-0.535976522596611,0.181252403357252,-5.00110211689747,-96.2082141034864
"48",-6.48185735940088,0.169891096849852,11.0919048131163,-6.26978248725949,-4.34983011399596,-0.848733499365647,-0.0945767055794137,0.523451789669857,0.0616662687873737,0.754515934482849,0.349359937630574,-0.839745758234891,0.520363181484643,-5.07644285427956,-93.1786803505605
"49",-12.3301043054885,0.269927436442778,27.9798946767029,-14.8816313184585,-4.62898653090999,-2.33393030340354,-0.228081751367153,2.71677465743939,0.120457709199969,1.37336743071796,-3.27083791466866,-0.96680194172859,2.20877601685525,-6.35726251867676,-87.6776270503106
"50",-10.7365355367929,0.149274323217928,23.8369810298231,-13.2575506001632,-3.9239648871388,-1.16970988562575,-0.101985044186138,2.11966494709613,0.115074583384397,0.30380865911024,-0.172050727649608,-0.853758878647735,2.06580655606843,-6.13803079533151,-86.4873660853961
"51",-17.1726338962331,0.328666146463922,53.2952242326069,-31.3763584144501,-14.3001506441578,-5.61692780910178,-0.236448979913534,3.36933695953833,0.0815775253225815,2.93667313941988,-3.31835548260573,-0.787367163459764,-4.58671155016294,-6.64886863023812,-91.9294486387792
"52",-19.5066066644194,0.314354684938892,48.2341456353036,-25.5868284049668,-8.88338973658297,-3.54361721788914,-0.274134609226911,2.27165404037431,0.129393776873677,1.70793828843381,-2.79583584505978,-1.24975113779615,2.09956816687095,-6.76349764953281,-87.1875491686019
"53",-17.8988073095043,0.298365663646813,41.7659745139166,-23.6680653833675,-7.03221893055664,-4.17317857029163,-0.256309315578101,1.82015636787574,0.137099069027025,1.32957014073411,-1.70627427584638,0.302765705196847,0.789791311507668,-6.85335754061728,-87.9655195493043
"54",-19.334095734632,0.333209173983389,49.3163497953306,-25.2856746873656,-7.97198150282588,-2.39161309740712,-0.260877246929698,3.28632351726064,0.0588294230950879,-1.76433126413556,-5.08284876120967,-2.73999089483751,2.52971988889775,-5.89786945787928,-89.1939174211111
"55",-12.5689976866821,0.272893011367139,25.8997798987433,-12.9929517977039,-4.29504328550121,-1.23481040408218,-0.212342145719936,2.5079816132973,0.13899051166906,1.51253516838412,-2.34108635572045,-2.37743619955274,0.244541340308421,-6.41474285465464,-87.4535596306479
"56",-10.9264301830397,0.213537228481856,22.7906575832135,-11.1251367528541,-3.99862876530617,-3.1001196656338,-0.177207171411722,2.66065974538161,0.149709569118082,0.293823028416936,-0.250474977041674,-2.22462790270207,2.31555192668001,-6.57069993293412,-86.7784994181379
"57",-10.0354930504082,0.0900486087548034,31.320391392745,-19.4167528576101,-6.86006843234031,-1.38719565224559,-0.0791338653398648,2.55144747498231,0.0844124040669485,2.51912057463308,-3.40754294709537,1.69624602470408,-0.47316742770726,-6.04454962395233,-88.6271329653245
"58",-6.49209145678707,0.12495237651112,14.0583741872133,-8.34952461007825,-4.65314206819526,-0.772767064739746,-0.0735235659440194,0.614091071363825,0.16248589112289,0.40611874529169,-0.66643995176874,-0.217118135241574,0.0160738091384988,-6.05562288800928,-87.2951431337693
"59",-6.08116342229259,0.110437856338028,13.6884271824555,-7.19282301661501,-3.76961848934892,-0.473465867739367,-0.0831777341879997,0.341058211525068,0.155697621525308,0.293730086140742,-0.288870402480798,-0.260801731632347,-0.204739074431556,-5.96756760834055,-88.587957412114
"60",-14.3750902456212,0.175952302605119,36.4004442435303,-21.0228734986149,-8.02511903356617,-2.26949322731979,-0.137722251886614,3.29278497799171,0.0975858161085455,1.88564532209787,-3.33608658238359,1.64189686520379,-0.231026092843431,-7.07220575162964,-86.0006054587206
"61",-11.2246898472311,0.189066464709668,25.6634438802938,-14.0560388582836,-4.79632834281129,-1.63196369500454,-0.123900597046817,3.22400504572288,0.107207534409431,-0.150939775753579,-1.82891260103684,-1.24239146472387,-0.140887490224099,-6.48398366731683,-85.057287825167
"62",-9.90249652869507,0.187945761006283,24.641218206539,-13.0249221179161,-6.1888201200896,-2.37112759872739,-0.176481585710152,1.87938833619999,0.0608953186917135,2.9915320903336,-0.556942554353483,0.280442417041773,-0.789763569060758,-5.42495197715262,-89.3482171015337
"63",-8.53472165485087,0.165917168399818,22.3286683987425,-13.2626499775668,-6.60210316814759,-2.58882245689061,-0.148834006506507,2.10968093862053,0.0609640876147229,3.39724070965971,-0.789436497765508,0.836602996697682,-1.27701561432069,-5.59544155458625,-89.0824990473533
"64",-11.6441350624176,0.236611030361522,27.0579441510479,-15.0193000251927,-5.08078984307228,-3.09932551525869,-0.184404728542227,1.93748665249459,0.240239090510436,1.57770768477811,-1.56280372669706,-2.19340252481751,-0.309701974983758,-6.77436450158327,-85.776139606488
"65",-11.5167923911551,0.166120515031135,29.9890752915432,-17.9215952158022,-7.07256363649371,-2.21718135254004,-0.0892442896985413,1.16698266703176,0.111906400703555,1.13840961622014,-2.23448918682081,0.172174962485644,0.124826187726824,-5.9451006448067,-86.7011432961444
"66",-12.2393123612486,0.205929938501782,30.2387156599229,-18.0432146233635,-8.18287498275224,-2.63307368447909,-0.132267514901807,1.39505898645181,0.132684609391367,2.3568665953695,-1.62517193411739,1.7521377364949,-1.45095925008213,-6.46935726078705,-88.629894903083
"67",-11.540283171965,0.148157527786931,32.2791008770612,-18.9642237549217,-7.81105612257136,-3.21453294664223,-0.14825704987411,1.25997042189162,0.128779919999035,2.07781558852616,-1.60813633833822,1.76970612321128,-1.05833610443721,-6.34842047136361,-89.8182770913753
"68",-12.6150619426001,0.176968553856015,32.8583545028035,-19.2268883312751,-8.24575836501034,-2.27766778427857,-0.127313022413867,1.64577828489483,0.125201985175169,2.86659477392012,-1.94345040863004,1.64995674380932,-0.385270607351049,-6.46273724241956,-86.6650581101694
"69",-16.2677578499099,0.18137122218553,39.4559328812375,-23.1675672852106,-8.20070988177745,-2.21431235690472,-0.111373093930583,3.30348146596245,0.112476332844065,2.11355572273572,-2.99023446309745,2.57546292984489,0.24764634601203,-7.54033325238552,-87.574084622934
"70",-11.1564506531213,0.21790052080417,27.9528117520084,-15.9420504941437,-5.9355328715003,-1.97919739246729,-0.171485435160628,1.97400903192893,0.107555056949415,0.494473233420698,-2.03219075556012,-1.01317039728654,-0.364283139120495,-5.98297418607439,-84.6552313243348
"71",-12.7758052565758,0.226333503344865,32.738235915322,-18.7013651630034,-6.4835129395561,-2.13831965339177,-0.16802410529659,3.08934666250777,0.108679583344905,-0.434734902306998,-2.66848714312011,-1.27404216480469,0.190970812640115,-6.45931831899257,-84.6408728425583
"72",-6.18581390821317,0.137619585633536,20.181027560138,-11.8013387538381,-4.69752366262326,-0.81043264496935,-0.0967886501361832,3.13940477571791,0.0911915326066252,-1.15607539393901,-2.80502995717722,-1.99192736095283,-1.48502895434975,-6.57792086329815,-86.940269015014
"73",-14.6824031208402,0.256055258173019,37.2012817282047,-20.5718700267628,-8.58757832892336,-4.66581991407695,-0.224675350455503,1.88507421199734,0.176584827452216,2.14014899911032,-2.09827873957558,-0.855762733867426,-0.13042066942561,-6.92960318806451,-86.6510457621371
"74",-16.0564669158313,0.261486123405135,39.3158621968967,-22.9457748745814,-7.21480848217333,-4.5446180734948,-0.218199367841448,2.01991717048795,0.154231694945869,1.76608162167131,-1.79283590786825,-1.13053012891667,0.131206736067413,-6.93400343235441,-86.2419313118529
"75",-11.5098259479151,0.200872591791831,29.415748156192,-15.9214800341442,-7.96970320715586,-1.22999333600905,-0.126030523884004,1.32076703296864,0.0793476663520995,-0.436441269799058,-1.82840756290356,0.112702061722764,-2.35453027935783,-5.52963743484607,-90.7068541191965
"76",-10.4970528719567,0.192630839292276,27.3512533780527,-14.3284403754143,-5.78317954820683,-2.01183646682095,-0.156288269582577,0.571270279203309,0.10764579837617,-0.52123107057647,-0.504080966656133,-0.108923711115012,-0.337603851338768,-5.62032805500819,-91.715171107119
"77",-10.3995687207449,0.186740618444512,24.7746594399607,-15.1186397276528,-6.25393593181656,-1.78660347892771,-0.100422506953099,1.14106840911764,0.0807302986308371,0.193474489343277,0.258092794803643,-1.27601898450053,-0.953141267095722,-5.5732376970434,-90.9217513323787
"78",-9.82805872383615,0.198691484863677,21.4491154935627,-12.2940673140971,-5.85056343967854,-1.47051980424152,-0.142271440059399,0.752562511342528,0.0791423132883204,0.23980012227719,-0.465179025545278,0.867031487264552,-0.130540848952584,-5.49745543199104,-89.697587351197
"79",-7.71985467003046,0.0854241245065456,23.8292387267125,-14.9065590976506,-7.95465581670511,-1.22790755245761,-0.0473975027325058,2.60047578394439,0.0547376513938023,3.07545432233692,-1.19190749796955,0.893522290068077,-2.17191896994495,-5.70990610368134,-90.3035933772748
"80",-7.24994618961694,0.102156012019751,15.5346300909133,-10.123579840888,-4.42403918144929,-2.21965525061295,-0.0610107883768118,1.27801539864916,0.0992708935548434,1.99328298312088,0.351941734359038,0.608330269969623,-1.09641185094934,-5.92607145232405,-89.9571544009514
"81",-8.60428469339506,0.139041969114389,18.6218037103044,-10.793413431398,-5.95418244037003,-1.23844695325019,-0.0716283367401334,3.20996339384344,0.111085387504351,1.20248949736416,1.04709376036774,-0.452030955393885,0.0188020762609791,-6.71554509820157,-86.8360187662491
"82",-10.4109519294401,0.245827010267275,20.3096426864695,-10.5097073809105,-4.89980271596664,-1.78767936183506,-0.193463098687575,0.332180668329543,0.147877236711334,0.168330622772487,-0.358101227662062,-0.118082939391236,-0.0352155528576466,-5.98270795814554,-90.4701508829385
"83",-6.80552192938855,0.100484801811726,15.8642592400183,-8.61082015607711,-4.80333652857563,-0.457566730006107,-0.0414883925939553,0.77492979143014,0.0617753799937023,0.168956113425691,0.466077385023964,-0.442857407214102,1.26430652893315,-5.09520509441031,-90.8833042729977
"84",-8.9768319975051,0.156119264480002,19.8341897666038,-10.6470685122408,-4.82297282146598,-0.564624715937313,-0.120913599515172,0.562585594348174,0.30465519074927,-0.38832297806488,-0.735649419010981,-0.427836542664028,0.893255770146827,-6.68721668009729,-93.0136204344963
"85",-7.54429311985533,0.174511588136802,15.3992050490766,-7.32242902838201,-2.97448625927159,-0.39731817996004,-0.127961533092415,1.25026117838053,0.11761606440189,0.739295066854487,-1.89262877332908,-2.31624051982433,-0.115800843416358,-5.93802051217314,-89.1711209020161
"86",-12.967303994964,0.229031358670811,26.7554339850527,-14.2724204190252,-6.14697178578823,-1.4202286621022,-0.172734330649931,1.36432785850923,0.125598527592434,0.54447058997169,-1.15342483233895,0.503325586925901,0.6803227089728,-6.33892950253365,-86.8122792720526
"87",-12.4291433271883,0.189726098444748,28.3289537247413,-15.9184915279941,-4.12539623344148,-1.20916180401126,-0.119716671744914,2.30366898075416,0.129278096308697,1.52036440315323,-2.79171781083539,-0.701369262141738,2.48005632704318,-6.28574201296073,-85.9769213603757
"88",-7.57009943166821,0.160785828879134,17.266987531903,-11.133133596659,-5.57619905070677,-3.18527864118228,-0.100131736913479,2.48523000654673,0.130633431066336,3.21711342473509,0.214423524201768,-0.698024108212253,-2.26764707310133,-6.51838558070361,-86.3074810804025
"89",-28.8132362030066,0.384668844690056,72.2433269497741,-38.8545054181568,-10.7590167407645,-4.77571240807573,-0.361516079258971,4.04821294289422,0.0844417979610569,0.81824428006573,-7.02276751603872,0.263243276253612,5.6478899752405,-7.9852289715978,-90.1009590895084
"90",-30.4189419740432,0.426789651729852,73.2605060853611,-39.3564359179217,-13.3416783991925,-3.61978260134683,-0.332944348301006,2.44405522414232,0.0874310071175974,0.38150923782314,-5.1881042483866,0.41829996921046,2.28856711748205,-7.872484954639,-92.5051584610842
"91",-30.89452615929,0.423208749182427,76.2441134135685,-41.8659791791838,-12.6797232266014,-3.2978542728196,-0.342016192547309,3.61336869008954,0.104700159938213,0.445422019054574,-7.60736488373838,2.64659482664873,3.05648981363844,-8.38303667432698,-90.5625770942106
"92",-16.0666890439202,0.253911184640039,45.066307986821,-27.1379519421224,-9.67151920189352,-5.54700101139696,-0.229157151648015,1.85897503956044,0.09972866761062,2.31423204724878,-2.54418372796213,-0.542974468393588,-0.990710059862575,-6.55533794352826,-87.8859457855336
"93",-18.7999077981475,0.265356337393246,44.8716072077878,-25.5974599885826,-10.1877797781247,-2.8951650740243,-0.204495165936289,4.11729749107128,0.0732300856291134,2.75223590370243,-1.70401031856493,2.60419754078007,1.47918286423571,-7.90103183265613,-86.9930698402296
"94",-20.0991248349811,0.246617548810775,49.6973961770519,-28.7220514502204,-9.06199663014676,-2.97710254716876,-0.19725588565276,3.28558558279922,0.0760849655479363,2.4864585531227,-2.20352258996535,3.04053759460316,2.43933598181899,-7.38527923592082,-88.0657561696687
"95",-23.7254822662646,0.312728898834128,60.9371718057759,-33.7384556581934,-13.7898313290169,-2.18236178682419,-0.221605402312636,2.43784943789875,0.102434514154565,0.885614330985061,-4.16268323112466,2.61200811845091,2.92598117594285,-7.62112473427765,-93.0000736980709
"96",-24.3902985960351,0.347192380827982,67.5487422425254,-40.3904238317889,-16.147317428353,-7.79570546720248,-0.265619751061742,3.38563216195321,0.108802360606097,4.3537521006669,-4.76645397978959,0.341186094674391,-2.99404298010675,-8.78512462491734,-91.1243588525804
"97",-25.8605773413108,0.471905256574594,65.2118932518194,-36.7402666532647,-14.6691482169456,-7.39234736342089,-0.383750786827493,5.33823460850381,0.0945408979740185,3.18265593197238,-3.62914699406522,-0.918689694241189,-0.57350324556365,-9.13097120702291,-90.1352910141549
"98",-21.1386435220826,0.289794456127885,49.3992809017387,-27.7342563041742,-9.0975620271081,-3.75547610451669,-0.260785914887212,2.57032392768028,0.113311687433385,3.75744399528157,-1.64065752025926,2.68341388800782,1.34277426610764,-7.80751156328448,-87.3766899779606
"99",-16.2437541458034,0.271330714739,43.5108839912292,-26.2692135314069,-11.925533554786,-3.13604435139116,-0.167393558274048,4.05172714241761,0.107450453967566,3.80375119709664,-3.29525257659601,1.10591171664937,-1.33195844038546,-7.74727877328417,-88.7460464908331
"100",-17.2783189766246,0.2491102197797,45.0063670196171,-26.7580677219312,-9.27970640081227,-4.95765307510566,-0.193383862429371,2.55759761613833,0.104252351708896,1.9567850944329,-2.38074826616065,-0.776972874690752,-1.35217027027823,-7.07374312202434,-87.2947562246922
"101",-21.2782994197206,0.373121808857807,48.0087512025594,-24.269687523637,-8.49333022785937,-2.41725029981422,-0.312975838642765,3.34981835986849,0.103282162712155,0.79049182126981,-2.70018507846372,-1.12398015783985,4.20740863962994,-7.05199870533925,-88.4345054041048
"102",-20.3267497049604,0.346108683816208,42.673541868199,-21.4764106265647,-5.81263300112658,-2.24354004302829,-0.31611333922205,2.97882694192611,0.101389886211982,0.520137298881075,-2.96731544935773,0.99321328359122,3.52389681415952,-6.88969588031281,-87.0898172478904
"103",-15.9235222921788,0.221318010645974,37.5528192822629,-21.1729505161965,-7.27265678298463,-2.65469064812905,-0.13557885835088,1.031748643886,0.144804928630426,0.186715546468968,-1.36243980180243,-0.348236612494533,2.62484959838995,-6.50936080306464,-91.6662408186201
