"","elpd_diff","se_diff","elpd_loo","se_elpd_loo","p_loo","se_p_loo","looic","se_looic"
"M7",0,0,-170.586721589574,4.45109599226342,5.99696274647507,0.407765167657494,341.173443179149,8.90219198452683
"M5",-1.27071202036603,0.174876882192086,-171.85743360994,4.41013257610408,7.25301142712752,0.495632756277744,343.714867219881,8.82026515220817
"M6",-1.3134801027703,0.273026866522836,-171.900201692345,4.43238177646754,7.36608300596569,0.507478999239773,343.80040338469,8.86476355293509
"M3",-1.93198752635128,0.662022311915929,-172.518709115926,4.56315633384615,8.15634219094371,0.531889185042446,345.037418231851,9.1263126676923
"M4",-2.12578894522966,0.334276548757149,-172.712510534804,4.49427323454217,8.29173591310306,0.560935266542616,345.425021069608,8.98854646908435
"M2",-2.56208294130487,0.565174686131436,-173.148804530879,4.48717621576205,8.72230390198804,0.54818225110888,346.297609061759,8.9743524315241
"M1",-2.79630429889819,0.665022938096153,-173.383025888473,4.59747669149154,9.11535752407397,0.606923052578032,346.766051776945,9.19495338298308
