"","b_Intercept","b_NG","b_Density","bs_sz_1","bs_szNG_1","sd_stream__Intercept","sds_sz_1","sds_szNG_1","sigma","r_stream.1.Intercept.","r_stream.2.Intercept.","r_stream.3.Intercept.","r_stream.4.Intercept.","s_sz_1.1.","s_sz_1.2.","s_sz_1.3.","s_sz_1.4.","s_sz_1.5.","s_sz_1.6.","s_sz_1.7.","s_sz_1.8.","s_szNG_1.1.","s_szNG_1.2.","s_szNG_1.3.","s_szNG_1.4.","s_szNG_1.5.","s_szNG_1.6.","s_szNG_1.7.","s_szNG_1.8.","lprior","lp__"
"11",0.0903961345661448,0.0025506675438225,-0.0110869576413812,0.0433668901730563,-0.933507774426001,0.117787649183057,0.18409701746443,0.458167380382697,0.062055681080528,0.0170352583834773,0.0512674699397785,-0.00874039284938204,-0.0621975706856744,0.222949172554793,0.328629336434269,-0.113435378736483,0.0134770504883214,0.109492097144261,-0.227494716731525,-0.303349017259811,0.0975760842250592,-0.186572364606723,0.041159945724609,-0.299747973287192,-0.147218607283107,0.0025161194602663,0.296315445342987,0.0471463394407085,-0.298012858048152,-6.84191109647362,172.634494652036
"12",-0.0570007245237245,-0.00295598030474969,-0.0203305087955213,-0.59038952196273,-0.0776515202745139,0.179330476305777,0.32236712105922,0.128075593569172,0.05879743465138,0.154130667996644,0.211426614314308,0.134139412893121,0.103328025298572,0.0485779744879668,0.224642752225582,-0.0397037593231055,0.149511676694753,-0.0614212359424299,0.250835501092971,-0.00100224134846523,-0.144420185112654,0.128705413452261,0.139092756984196,-0.15173814745446,-0.0690223674169778,0.0100713966250369,-0.0277781210446284,-0.273791515717827,0.00367037564559818,-6.83047139487731,170.311866080602
"13",-0.00356687343711722,0.000578825018046905,-0.0166024289405195,-0.457792180741018,-1.3301540831812,0.128576399059547,0.0880700274723904,0.318747704156693,0.0658793147534361,0.09523983263853,0.149221322754565,0.0683517193751917,0.0479492984562295,-0.0823868795409173,0.168344291456136,-0.0699624714655183,0.0427320302925049,-0.0145340879694068,-0.165639472596474,0.0174268691900779,-0.0240311906088504,-0.245918184156228,0.0825900093408396,-0.592556406629651,-0.0307236042022245,0.130439367460183,0.240607466521357,0.336368128886041,-0.163835143921705,-6.82718443778784,166.918198993456
"14",0.0747413000293815,0.0182249904046453,-0.0347165114697538,0.257015273365724,-1.01431344029935,0.0890959576025757,0.129096960374208,0.260427985106306,0.0656016864157355,0.00202828083213909,0.0421213006796327,-0.0131987118139302,-0.0548287766523592,-0.209957176859334,0.108385200088231,0.000139138362158004,-0.163373524061011,0.0910793359742206,-0.177893585461498,-0.0868348218909701,-0.197209125214147,-0.327979502574291,0.315302181711601,-0.440603037759606,-0.320399948107571,0.161268423949678,0.180910463423501,-0.0665055618902955,0.133613893214825,-6.82437496501891,162.922848220391
"15",0.0714392880036469,0.0131341085324473,-0.00573325693846389,-0.197426408328948,-0.227962213476743,0.191951750030375,0.0641710550331785,0.515573133732257,0.0646360330910599,-0.0131043074067629,0.0597460169478436,-0.00514471638314268,-0.0640629475040216,-0.0515042819486338,0.0969723179056907,-0.0399357060387973,-0.00389119045782426,0.016567153359928,-0.0756607768930331,0.125571398850455,-0.0835597973626245,0.572423531777029,0.195101500246066,-0.148422050197765,-0.217807717689171,-0.115148195506772,0.378081129379035,-0.988472848065039,-0.190054442190587,-6.84711838279395,168.837620502692
"16",0.106869971783628,0.0364659012044855,-0.0295838744732503,-0.131819884236732,-0.640001493749875,0.160152388193316,0.0496978521601551,0.465150465529288,0.0567137942544162,-0.0465954480383042,-0.0199313904427429,-0.075154341555738,-0.119431835779832,-0.0223994725966604,0.0167166166142729,0.0172517680894476,-0.0203050408369779,-0.0533254742825883,-0.0113081412533928,-0.0922528054462037,0.04582553093796,-0.386554803452676,0.209808148303156,-0.364483630768173,-0.302780940537536,0.131527502850474,0.30400278391773,-0.740298973419842,0.157078369963855,-6.84193302564627,172.167768949177
"17",0.0997659388683513,-0.0410499998018261,-0.0169514423317653,-0.891085885926216,-0.414944492812141,0.115145756199764,0.147520190533112,0.623272900298729,0.0633970607869718,0.0732961992210982,0.121298465208537,0.0534706170554784,0.00484096488935643,-0.100676141758794,0.119345975895246,-0.07955815531237,0.214848139811732,0.178002033880993,-0.0812701050214579,0.0194784343088788,-0.0393692016034735,0.400327006796347,0.24630095776799,-0.486879049064455,0.137995489618821,0.529289330695358,0.240379959116135,-0.663761023818308,-0.0101241907427291,-6.85855802154856,175.396458901433
"18",0.1031685849997,-0.0140089663190517,0.00168926834860434,-0.64182469779285,-0.116233858982155,0.25939013551277,0.190570213465108,0.303637406108882,0.0614873126797568,-0.000148430713773247,0.0439432139103907,0.000400149391717283,-0.0464178738509062,0.0429311110347138,0.0353980303604229,-0.0683646454009897,0.139101452386395,0.0434915703504311,0.0256234004976611,0.236919147150799,-0.102557819098027,0.26738822321948,0.239917134074287,-0.201288207518601,-0.111607947790168,-0.0832391117477902,0.170108981813233,-0.443952998708459,-0.108035147653231,-6.83527562526953,173.841327915651
"19",0.11986777117059,-0.0155220818749661,-0.0237699660741858,-0.513518616813226,-0.426329132865765,0.10976672794831,0.32373551945931,0.634091527345123,0.0654283308645329,0.00703063856493255,0.062181427183984,-0.00981242654147546,-0.0405307431435859,-0.174883785777598,0.115793698457095,-0.0165688539949327,0.0585494031243712,-0.11363668888169,-0.423130855375323,-0.545163180454859,0.00986637802902572,-0.334349291891681,-0.0382075200356157,-0.234402435754908,-0.140845248631907,0.371909300892281,-0.125212851191801,-0.212059584849481,0.245925174284871,-6.86936131518936,176.661871741268
"20",0.0956613002187928,-0.00176692624189775,-0.022886189178358,-0.611356060676805,-0.686009574463355,0.104693038621206,0.299705296709321,0.291448135781485,0.062272600234842,0.0303315824326839,0.0512496330925857,-0.0118921495634053,-0.0355368597622741,-0.097989522653418,0.0151186264352742,0.00737083766003529,0.205238627623386,0.075851451010252,-0.402441424890929,-0.266054944027757,0.1824984326017,-0.117826818919326,0.00756406379509965,-0.364065722214429,-0.0904858330558694,0.355756663223215,-0.108490881540386,-0.289962574819949,-0.233035983994432,-6.83418086233079,173.356081766463
"21",0.116707977424499,0.0112504510334691,-0.0227604158351263,-0.18260159455486,-0.562424615748017,0.12386022846683,0.441299268029497,0.200262792302336,0.0638958119657191,-0.0492601625253775,0.0239604907357098,-0.0545752268728079,-0.0686513677680493,0.178937534078793,-0.210074595083108,0.0238727949903236,0.0741236925415087,0.0211965377712956,-0.621654825290015,-0.490067432203789,0.432915012544495,-0.228504610652139,0.269249679728694,-0.314701851334365,-0.123601934710791,0.343764992214545,0.0587616742298941,-0.137970943077973,-0.00250167262951775,-6.84190706871425,169.360052539262
"22",0.226944921380957,-0.021823082933031,-0.0154776334265654,-0.616628663464174,-0.776422894188836,0.236090669711947,0.263196980824058,0.240074982584076,0.0579049226506439,-0.0702607369634059,-0.0599147166400667,-0.118564950954828,-0.160170765398095,-0.34530293627868,0.132811423571891,-0.0205818352828006,0.191978310595893,0.0204675503358745,-0.126665265448769,-0.457883540003701,-0.371660236358029,0.282684345769663,0.119494580920048,-0.479538716906224,0.117886282859697,0.293952308829074,0.022414412766215,-0.0702502342523566,-0.269146801842919,-6.83673829667725,169.168780747141
"23",0.139856549794097,0.0039551756483154,-0.0193954081593401,-0.566140250969013,-1.13023977346335,0.0946018227667313,0.334527203588976,0.195417894829181,0.0593820157640606,-0.0482333347457235,0.0107463655100905,-0.0569404427598356,-0.0927415711964597,-0.334518717237895,0.00512680730994286,-0.121784819358734,0.191877039245354,-0.0280416811233031,-0.0858292787063598,-0.280780454350722,-0.406183238011225,0.00529099188378741,0.115147884408084,-0.380568130230456,-0.0651704633378474,0.362431602566907,0.192886747757689,0.0416020332726177,-0.208650545098047,-6.83256941352461,172.082013979737
"24",0.0578151372255694,0.00471586183172136,-0.018307273004626,-0.0847910110703742,-0.958937364174464,0.11344007643362,0.266209746904023,0.30373798729667,0.0593356261895101,0.0180787659379558,0.0850869885818968,0.00839967045093246,-0.017231212468729,-0.114976679618681,0.24401943048627,-0.085709363241904,0.0791282757987542,0.466560433427966,-0.257528501351815,-0.0622320521961925,-0.232264296480527,0.215344258663359,0.106350228666191,-0.402223654503762,-0.131672789278485,0.219364109835739,0.0773584325403559,0.0352515702758603,-0.0358793704840223,-6.8327445621042,175.419061897268
"25",0.0499748470181417,0.0270758766573823,-0.0315886301881729,-0.251968297997348,-1.09227003251184,0.0729095039186695,0.542968344547958,0.399509269897897,0.0591393514905848,0.01472820333511,0.0622746102863627,-0.00553180221797461,-0.0445941180310869,-0.0737624402780691,0.375278670476391,-0.23096777934708,0.120320135523046,-0.0424466378387977,0.21192212457943,-0.867529805405589,-0.367486877065105,0.527572419314185,-0.0112349252229815,-0.256806858373607,-0.120033651526985,0.112481632782816,0.264935232643325,-0.0317489495930192,-0.685927094999073,-6.86300945532142,175.364411446473
"26",0.0429494563464659,0.0259402945605394,-0.0337223595375282,0.480779280149148,-1.70924201151376,0.060009025317396,0.423534097204738,0.555837322573917,0.0535631854970958,0.0122796604002738,0.0621788539397724,0.00422973007741522,-0.0297346954848968,0.104152157349134,0.348365677332353,-0.0927617815112028,0.0265868539348283,0.324870144259195,0.424867364461898,-0.765369981888543,-0.151048252371509,1.0084843886863,-0.0523333559917235,-0.443082225196043,-0.132910457523786,-0.165979889942871,0.857939300756299,0.102760800489581,-0.924007430707886,-6.86618478054235,166.250168302867
"27",0.11812300650335,-0.0135301389646533,-0.00621874754115406,0.252050484436374,-1.61977220519234,0.0923518713188803,0.253485404582718,0.307603298986791,0.0627400063645125,0.00177702765245891,0.078012308965187,-0.0223559988798609,-0.0641305885923887,-0.143606114870667,0.140906304897618,0.172598523737466,-0.0187099576559536,0.157906729398497,-0.402544867964505,0.0264282053919306,-0.45621898867755,-0.0397375867537801,0.132671686209193,-0.751581289879874,-0.196140193667879,0.784083380042277,0.0480732840380964,-0.706568308318052,0.252038777449431,-6.83248098931758,164.12213681163
"28",0.147902721309354,-0.0361697499997889,-0.00367533996453865,-0.606232232771691,-0.262156820286148,0.0359783966527879,0.418078888153745,0.463080631663954,0.0641531935454207,0.00946241818263587,0.0409726442330352,-0.0195336478249695,-0.0362148817630028,-0.284128803266164,0.134785935784302,-0.115537328606621,0.226517558527094,0.2770679173221,-0.384526383622201,-0.106879431752052,-0.0664425374802503,-0.50256125502139,0.0868570411391753,-0.328920646289992,-0.0813487023062793,-0.150712886144728,0.125399114204959,0.0505107065236138,-0.404802564778894,-6.85603633432223,169.285684123077
"29",0.135151378231329,0.00634146480063218,-0.0163295860620168,-0.2457208510178,-0.802457944633199,0.187270895866502,0.143953463365371,0.24438630414508,0.0582012656615918,-0.0323147701714804,-0.00411308884109022,-0.0645678671418143,-0.118508393421457,0.0959557814657638,0.114741334455066,-0.00628966711136207,0.0646101545731826,-0.0831639900780994,-0.128964948718397,-0.0485173421683142,-0.0524191486073298,0.387491467069827,0.295182897947539,-0.467369216337138,-0.0959627812455908,0.287014074006943,-0.00024737722596407,-0.56962705418967,0.0691333267695838,-6.82795681896375,171.678039475109
"30",0.16857971915918,-0.0262898638914678,-0.00606308061093556,-0.304516389314962,-1.01222679007298,0.0590773677512038,0.474430667564599,0.273307029146657,0.063542768584819,-0.0212658705955672,0.015122199822502,-0.0619005595527788,-0.093522676566066,-0.113136795480559,0.138807428099465,0.0249955823952829,0.00950835391050384,0.0989294670764194,-0.354140696979836,0.0397757644532129,-0.102526806259794,0.385751967301065,-0.0353967301085884,-0.33048009889886,-0.261976958001594,0.182660603689041,-0.0143481092002213,-0.0292049972280728,0.191487307458241,-6.84757087099959,172.82678081492
"31",0.0605110396012196,0.0243175572319099,-0.0295115426293221,-0.573024817331654,-0.633392551947107,0.0357888416578571,0.120639117638608,0.465994410107797,0.0610858184176286,0.00774798956042828,0.0404912698720942,-0.0102920961619621,-0.0578216499930004,-0.183362158898667,-0.064354576056214,-0.0921350589481575,0.0279444174164935,-0.0960934708324186,-0.222122591336631,0.127034263375117,0.120474829511032,-0.181998141612234,0.601351903331687,-0.506848119672952,-0.00890457365660889,0.275966364706722,-0.00748408462900481,-0.324482702847029,-0.132867784762197,-6.83915412834039,169.009985630666
"32",0.137055367614751,-0.0367904762956667,-0.00763174669646865,-0.340009069763187,-0.0358178826067427,0.0709281590954774,0.572138201752398,0.70008981268155,0.0596995945343625,0.0193759417251225,0.0581746591019548,0.0055525382892464,-0.0463930502141098,0.326381185724319,0.35890757135498,-0.104712340967398,0.128401079157751,0.0299469639533269,-0.00187923807230653,-0.643754933664799,-0.365176936404931,0.591863103693069,0.055206594612847,-0.306781531187369,0.0875060190598909,0.167960814059649,0.699395708416386,-1.09961116041718,0.0683030691882782,-6.90105281344805,175.408335708857
"33",0.0791975779202206,0.011741763936511,-0.0433665253777647,-0.487505131039392,-1.21402399063418,0.0618614401569767,0.607962664261328,0.676573725035516,0.0614895477922338,0.0148921132179104,0.0521661795314643,0.00540226089287186,-0.0440275037745054,-0.526774741254996,-0.104981073757276,0.0533159430633788,0.280375585516799,0.0858403159177568,-0.0977640835910813,-0.444505333135113,0.210943348279581,-0.128998334502621,0.438419844121454,-0.654408757213213,0.18961145574861,0.77518927753342,0.0520055987892475,-0.0409575671064706,-0.404344993054165,-6.90198943132171,176.148506268256
"34",0.0684382595929323,0.00252428442688925,-0.0235704404615022,0.269244183004674,-1.19598768564167,0.0786369408554623,0.428257214620909,0.495091128171551,0.0637273050398983,0.0458216703705021,0.0887521136320315,0.00828196931759069,-0.0178084703909227,-0.0289903287928965,-0.126452522412332,0.136368881180561,-0.0621825449620312,0.36989807503978,-0.445329947407858,-0.0513810772011463,0.419346911240084,0.487911129070574,0.280653879004278,-0.677361405103598,-0.311879072270905,-0.304589077188739,0.206430872560858,-0.128727503982418,-0.017043566196632,-6.86022533996901,171.196510551565
"35",-0.0181143693431491,0.0453739285730057,-0.0201877712193109,0.29954395644712,-0.555503056264899,0.0756802362849158,0.111222317350038,1.09557132020951,0.0580384087152591,0.0368892638785986,0.0890409998343764,0.019436359568879,-0.00486095209909043,0.0932094610767241,0.0535700225637819,-0.00985396236516237,-0.0287826387265776,0.0669320618242171,-0.151788892371755,-0.0330357363921114,-0.0531635706090577,-0.591900774227122,0.447686483668322,-0.419495731965917,-0.221991715182539,0.227048293407386,0.399005398178937,-1.36786636332724,-0.5794903376948,-6.93988615233888,175.250373489244
"36",0.0834263419770187,-0.0174045936801802,-0.015833012119627,-0.503356395572405,-0.667555920941451,0.154154464934627,0.122150709331257,0.25979210338299,0.057617975760331,0.0302762306944928,0.0679242198562515,0.0171807142331252,-0.00673712708361556,-0.0374385682006826,-0.096388785366436,0.0708690761008664,0.0694069459811305,-0.0742276807392836,-0.0697239868995774,0.331020249620228,0.0920970474095687,0.177078212426513,0.340294431099798,-0.47433267295344,-0.00854413481951694,0.0983299851374478,0.282535165034915,-0.275309359401112,0.165631763411342,-6.82521473130828,165.883199039606
"37",0.0480820034864831,-0.00256071986091855,-0.002303261434506,-0.205722868895196,-1.01197268672245,0.316252253934033,0.0154631703905604,0.23193199190503,0.0585831517162014,0.0297663069217265,0.07934610253807,0.0287118503297203,-0.00337339135643993,-0.0132364444783854,-0.0176135140303631,0.00915033171123001,-0.0121786200199042,0.0182103068366211,0.00241352170136841,0.0048383758036353,-0.012895836898466,0.378763294695342,0.0770862424791754,-0.349570313694439,-0.313297816197152,0.152583809107983,0.205388235697192,-0.335035074047141,0.506003701398169,-6.8302658952904,164.321552934386
"38",0.0294180414056687,-0.00667854377191716,-0.0132015233763628,-0.319353829311498,-0.655600752660371,0.145044522803459,0.00285927287516509,0.367236834878139,0.0594588096390701,0.0615488199535058,0.103559627851327,0.0521656302970919,0.0303755249797734,0.0018016156957405,0.00191810687070403,0.00450649606058346,-0.00565970486128318,0.0010284155616164,0.000293159233692171,0.00547529614351203,-0.00144699940356146,0.596998439945023,0.231483156453688,-0.385929439436688,-0.0912880958241904,-0.0618671815766406,0.567030403592941,-0.361470889567483,0.0559363793611071,-6.83027862957127,163.33017261128
"39",0.11010043010974,-0.0418480874632023,0.00910159993829506,-0.628831229062167,-0.714203351393653,0.102328045375678,0.000846829237161152,0.241662426242555,0.0666481548838122,0.0834617487221949,0.0931233218518422,0.0125515600302981,0.00411823204030914,-0.000399990424829533,-0.000170716974717837,-0.000117497088891995,-0.00137264124173162,0.000500465279469009,0.00030937152337658,0.000647190806545988,0.000287573531004464,0.318681988015214,0.325910257216261,-0.583026793339063,-0.178401661308656,-0.0576632985111181,0.104179682323028,-0.0827811551204513,-0.0584365435892217,-6.82137948696496,158.17359620954
"40",0.106165402139969,-0.03670260233729,0.00755873037259002,-0.476535509421475,-0.53270545093783,0.105096591318533,0.000876938080743764,0.327473148824095,0.0635710536843281,0.0628821514221142,0.0856266838683684,0.00385266452175737,-0.0196302655271561,0.00155371844429192,0.000828940728692806,-7.60538429010383e-05,-0.000195987393122018,3.18683477641529e-05,-0.000537643477606486,-0.000182748572834929,3.78222863901111e-05,-0.876387188067783,0.131143277432944,-0.314363054398315,-0.231921865760791,0.497575140384973,0.23393974962367,-0.721721591106415,-0.30376549895623,-6.82662038619816,154.802709324582
"41",0.0944153363693487,-0.0200870736911343,0.0125380039841181,-0.463046672705755,-0.505941980607844,0.0985463234163313,0.000954951386238999,0.371811964813522,0.0637605734899796,0.00662320009265686,0.0632236412062177,0.00632931025119791,-0.0424078897492965,0.000954024808322252,0.000163263456292763,-0.000641753491171022,-5.6630136031891e-05,-0.000227672229289595,-1.71453717003945e-06,-0.000652430140099482,-1.76699804341457e-05,-0.764455437024282,0.244964337167458,-0.42074195136237,-0.237004937165332,0.365361206324243,0.401732175992923,-0.882824149749092,-0.0625231430764564,-6.82998852676048,160.485845625626
"42",0.0511367230427484,0.0374986508890144,-0.0339336038976481,-0.259933312822046,-1.18102476012206,0.0239613508151418,0.0398233467593818,0.361220400077858,0.0572451361544484,0.0070085608580759,0.0389777099506901,-0.0169737407845304,-0.0598121670412275,-0.0308567097609077,-0.0242479326544908,0.056781550259595,0.059155432673397,-0.00358537263433945,0.00609414327504792,0.0141823258314379,-0.051217262191997,0.67768191119705,0.114462607596269,-0.454877148307065,-0.0510878615633441,-0.239160999745675,0.511906046103576,0.245671668465087,0.246028969621825,-6.82865314755261,156.679624251078
"43",-0.170437735470178,0.000714135625585988,-0.000257993835149429,-0.416035995304167,-0.280916751937938,0.491338840000564,0.185812142574902,0.368780988703555,0.0657926268698409,0.263804499100837,0.322576185457429,0.227371519532619,0.190508279689946,0.100623978615671,0.337736181050935,-0.123856639036675,-0.108420167554729,0.0425805871748376,-0.110937757953003,-0.100304485082916,0.219746454178391,-0.625020526474164,0.232091929039185,-0.307367413003006,-0.160072292619284,0.454686919374652,0.044983681587201,-0.541609568523304,-0.213247164416989,-6.86055162320088,167.582037546049
"44",-0.0372302178260255,-0.0188701589754205,-0.0104033381906597,-0.367887263989414,-0.87702711137351,0.35202596433781,0.185462721260981,0.208991999203081,0.0666284229886296,0.184373836809162,0.22317857774294,0.135583445237577,0.102926197491095,-0.236902184991348,0.296555831887689,0.0270727676952777,-0.114519601529446,-0.00949576158552431,-0.364550055792342,0.325911094539203,-0.238037408494551,0.197117209321667,-0.112193578643188,-0.365309393938203,-0.217873827896268,0.0837238800167696,0.309957436933471,-0.148080035841421,0.143565920935518,-6.83583672137586,165.093335343569
"45",-0.149530610779733,0.0189914117250539,-0.010437405435442,-0.384379363709199,-0.583196318535864,0.510417865242208,0.154826639763639,0.43691049774586,0.0578133244971903,0.216439184491607,0.272099946622455,0.195964963840459,0.160314922670023,-0.23100146695728,0.094337940831682,-0.11103428402695,-0.117316506134275,-0.12027748920728,-0.30525817206983,0.0327941654646537,0.0360225329094995,-0.458931390782749,0.151180856342888,-0.241941031772598,-0.202999953116521,0.463561289764782,0.199646520135236,-0.767362005558847,0.178246788529711,-6.86575437344517,172.975917121397
"46",-0.196161319135959,0.021361903399601,-0.0374548380432813,-0.183255559985439,-1.31973459523582,0.379364693342552,0.0452457118101107,0.415963918621929,0.0609331678789032,0.281999590531886,0.318092643486237,0.248947541572021,0.211976575641397,0.0133592746374373,-0.042677206447012,0.0715596000898998,0.0518533442675906,-0.0439991631665845,-0.0156255948769837,0.0140829399917256,-0.0309478282356978,1.18008614040373,0.456806422313366,-0.744729366476854,-0.108386989705903,-0.0606699691720132,-0.0593310899493564,-0.2344139464044,-0.111303175621111,-6.85115422026781,169.305105084096
"47",-0.0791440348783533,0.00778398279838922,-0.0071758842999566,-0.77080367673917,-0.18550881049597,0.414777886439352,0.338134437470806,0.113126093416401,0.0619227132586925,0.172497381438884,0.215765928847143,0.134619906671097,0.0967862746633569,-0.105416574671345,0.592805914279848,-0.406079267850031,0.0572891168284671,0.304230658984143,0.163623267853143,0.0682869571048449,-0.0394095849506312,-0.331597275858996,-0.0106409900650219,-0.096625384498584,-0.0989403620789883,-0.0102407777293894,0.230027840281775,-0.062810564699565,-0.0848930776305871,-6.8460436909229,168.002357055973
"48",-0.386481684371933,-0.00954535400714925,-0.00575856502081775,-0.561527531979219,-0.463236448069118,0.836255795993753,0.318328841886775,0.248971833564155,0.0645030047217395,0.494767891776685,0.537554427739289,0.478069662886897,0.457539516922214,0.0155428088388119,-0.275705084693269,0.0393467502463544,0.301314674082629,0.00242596221451602,-0.49189912931275,-0.452693539144896,-0.181322685828112,0.71945186281107,0.175527164123398,-0.223878327805705,-0.127087039898773,0.0248194874280409,-0.225057421146966,-0.150681091151275,-0.0420542222818703,-6.92175428804917,168.756160357443
