"","b_Intercept","b_z","b_NG","b_z.NG","sd_stream__Intercept","r_stream.1.Intercept.","r_stream.2.Intercept.","r_stream.3.Intercept.","r_stream.4.Intercept.","lprior","lp__"
"31",0.370554722538954,0.0182375770920451,0.278604297214881,-0.015318530007695,0.242837101244842,-0.215617946447598,-0.287159912607751,-0.238673243510567,-0.0753986668779406,-3.20432952512697,-176.338270977122
"32",0.615679168825203,0.0156918217490626,0.296987729663232,-0.0201739116771891,0.186496208991873,-0.0285697953748475,-0.228974070424907,-0.119703589069813,-0.186647767537147,-3.22658984534666,-179.888199692362
"33",0.742775962359289,0.00833119965863212,-0.342223297447497,-0.0114174300166722,0.00582086541095323,0.00862799804724948,0.00500931968924405,-0.00677180728903279,-0.00690412597262243,-3.17634992068456,-182.567635726788
"34",0.412028499442332,0.00816896816520792,-0.68408265342641,0.0167440191269345,0.0100308978496233,0.00661173337256488,0.0198696192502624,-0.00431606903750611,0.00194573201653442,-3.15486108093124,-181.260038891342
"35",-0.36593342647028,0.0401986494391142,0.211826459330534,-0.0105683658061532,0.229134063021854,-0.184036632448563,-0.451463399604993,-0.094065661318412,-0.0194085181219714,-3.16930135892814,-181.161738093541
"36",0.441786725102131,0.0165691938919591,-0.176305880161471,-0.00697341145396397,0.321598443036299,-0.106839382106433,-0.202390218815401,-0.0180748065271462,0.3470901468722,-3.18949735613406,-174.383752090122
"37",0.12669284098015,0.0225357002664889,-0.346664065529038,-1.20333709420444e-05,0.193079091649214,-0.159041536180804,-0.175534645603189,-0.127413789337604,0.129250410504874,-3.16032946037201,-175.923951952892
"38",0.619978706618026,0.0195386681714742,-0.312720491258412,-0.00313982035794262,1.3434378541379,-0.656791192232389,-0.705502909458074,-0.486135389629649,0.524877597884389,-3.39122451602794,-174.149578220511
"39",0.366810791030013,0.00363713477788355,-0.278354250546745,0.00123589746184356,0.284229260347856,0.018293520393425,0.0395822817031109,0.0524911441523236,0.160220607776151,-3.15861562306454,-174.424445542154
"40",0.819846694168446,-0.000636488051447894,-0.625071620019586,-0.00262539105621485,0.155175591215435,0.174129362333935,-0.027549002928272,-0.0546786501861839,0.249141556688156,-3.16084603720202,-179.129969346343
"41",0.289823581142883,0.00664734474201942,-0.168112637947041,0.0166057373566082,0.0501240162714804,0.0256758683840907,-0.00973662942943072,-0.0403413525033003,0.0898980693298181,-3.16944030032163,-180.146789717075
"42",0.0337052609392097,0.0248480828824024,-0.58790206198766,0.000810620558067554,0.302763067026272,0.549374122893588,-0.362266607599879,0.226543103922192,0.405606817240093,-3.15505716645271,-180.196768269603
"43",0.598496381019568,0.0166244492769234,-0.720051714142148,-0.0111456870334147,0.148825672359654,0.119757367786833,-0.141144931336164,0.238238017461295,0.140769522680761,-3.15868260908378,-179.245756401148
"44",-0.283318996102322,0.0172801726207685,0.281408956956807,0.00710811362319325,0.238921687749885,0.126521093288491,-0.0531721009694309,0.0794183483058171,0.292375231169266,-3.15814828214898,-178.748292541217
"45",0.260286274800692,0.0126184080360781,-0.0217058107441875,-0.0182891427415739,0.217191680227363,0.0532616717454295,-0.119287230425124,0.286659951897764,0.324060478327073,-3.15554639537868,-177.258527338199
"46",-0.0855513703528303,0.0285432173661922,-0.305172343249082,0.00588014118853641,0.286109923974074,-0.281589777901867,-0.27079365076276,0.311938057942223,0.313664902595546,-3.16526765921968,-178.558095486752
"47",0.105209734616497,0.011764958961019,0.133512299828069,-0.0102412360291363,0.099359231742625,-0.078211661704184,-0.0661728287086781,0.0708750773386751,0.126043568369562,-3.15239244320318,-177.077282960235
"48",0.645715378952655,0.0121497128274694,-0.763852341163679,0.000176339895282041,0.109801500202056,-0.0382857612455598,-0.00643141069444397,0.246017753481209,-0.067701154261349,-3.16266685760843,-179.704066928688
"49",0.200326817995896,0.0173635547429699,-0.445078208745727,-0.0100155453731847,0.206309377380161,0.0331717070818241,0.229959596143536,0.417397593224288,0.309980486054539,-3.14891113752422,-178.351669961285
"50",-0.385935826217154,0.0219622919616275,0.208462564159326,-0.0246477196183498,0.95622121640408,0.323746948463597,-0.085999530046709,0.572294185079466,0.388142696567252,-3.23738327169298,-175.458766349521
"51",-1.47315818183458,0.059868335753502,0.377667845778601,-0.0448399423530362,0.935515426914904,0.437414367035739,0.31863406361048,1.12051126348683,1.70647518967758,-3.26298102858408,-180.296429070726
"52",-1.47315818183458,0.059868335753502,0.377667845778601,-0.0448399423530362,0.935515426914904,0.437414367035739,0.31863406361048,1.12051126348683,1.70647518967758,-3.26298102858408,-180.296429070726
"53",-0.901439297451444,0.0560934811326957,0.625620003767713,-0.0540259557800003,0.463237395531799,0.0837393162910831,0.748872891803395,0.393822539351298,0.864197970694198,-3.16397191088316,-182.425784318065
"54",-0.790871582252759,0.0624021043226162,0.766252758785593,-0.0532694008989904,0.28995966808173,-0.0725723295221097,0.171348809075234,0.136024181677663,0.31493632407964,-3.16205760756218,-180.5238301403
"55",1.37651456515536,-0.0115092269787965,-1.67068500916871,0.0355366564202229,0.0258852822543643,0.0115549147553614,0.027745603882142,-0.003732477305439,0.0154612404697234,-3.17242052411702,-183.251806489637
"56",0.4038399451752,-0.00959938732425169,-0.661010691873252,0.0226017453439936,1.6918989277463,-0.600363995810805,0.106213401770294,0.32232377462615,0.40128959607744,-3.4258696644058,-176.302829808749
"57",0.388350042069172,-0.0103754349586501,-0.686036227751668,0.0208575378680956,1.50911182214332,0.307474917828387,0.204560033583892,0.490392466107963,0.648156761439384,-3.37047942936421,-174.141865739645
"58",-0.0540586220574748,0.0225732651815328,-0.11138980123594,-0.00848038371049034,0.72471416428472,0.0348762491544416,0.13604449536234,0.181640748692967,0.668396935257045,-3.20272254647036,-172.528535307512
"59",-0.519818603787728,0.0233369755764763,-0.103818705441535,-0.00500677173638866,1.3311280376959,0.283738984953583,0.665986338508729,0.889926552459162,0.687215550812655,-3.32466171184735,-173.919881474842
"60",0.771461424311339,-0.000336378972485225,-0.985719807712305,0.0251095649487678,0.286220328894889,-0.0655757062279377,-0.0701664179122475,-0.121410245226869,0.348366698672148,-3.17220266383326,-175.990219253249
"61",0.940205044591306,-0.00338767101091996,-1.04232735401815,0.0139442435405701,0.264025186088683,-0.331748466736918,-0.00303986907357895,0.223771671734888,0.229770981479227,-3.165903216457,-177.180086442553
"62",1.08032687301687,-0.00641516419054163,-1.11736100545163,0.00910815269166105,0.190889415142711,-0.214623370773741,-0.00489702556695028,0.149135286879515,0.175447417840007,-3.16054230526769,-179.089761317521
"63",0.0482202576682265,0.0246358206484751,0.322561930250324,-0.0153854949283859,0.193441382836968,0.265006909035576,-0.133519395777297,-0.222366003956738,-0.0372693451801332,-3.1794382744598,-178.198875174627
"64",0.139955749506139,0.0201109283481406,0.142084804762095,-0.0220482686048182,0.0600676208109836,-0.0139366911942854,0.0260581308960864,-0.0229788227115599,-0.0166394560932066,-3.15725059482838,-177.016476865912
"65",0.581388936721888,0.00746108459635499,-0.618303607915133,0.0114271445579169,0.175233534029004,-0.151604264490618,0.194842405843947,-0.0887864056922342,-0.0530086842760265,-3.17013895976296,-176.977461299695
"66",0.286544707563373,0.00911838319272765,-0.545825219755997,0.0136843287411789,0.384887030105648,0.160644047006053,-0.320230701695892,0.153034546102372,0.462690715459852,-3.16654808365208,-174.947786099483
"67",0.227401080667357,0.00961039009385072,-0.56683597024951,0.017163924028586,0.28012985008227,0.111603577750747,-0.212634845747328,-0.0987414644116828,0.416106604159422,-3.15780800233086,-176.658480500794
"68",0.179301562619225,0.0215804611265094,0.0525197806889694,-0.0157317290859389,0.188138822456856,0.0494643315372045,0.13048344126828,-0.077755783640446,-0.0128707753636748,-3.16854446699733,-175.661814568553
"69",0.460384941250444,0.00387226357953786,-0.00665696147992423,0.000661556229894947,0.179887411283815,0.253833959553039,-0.178334114198919,-0.0868704617162987,-0.160717060561891,-3.1758539182907,-178.541350000644
"70",0.341106689895072,0.0186300645822937,-0.327147058795343,-0.00644878389130167,0.199337809846919,0.129949779146793,-0.249147806796444,-0.180606038019381,-0.135036594652685,-3.1669839227529,-177.279577356162
"71",0.40614321479268,0.0108947518843291,-0.187322501361469,-0.00316598478006034,0.0898333092605166,0.0280800902556234,-0.0306662164198734,0.081124705656581,0.133531907349712,-3.16644461318182,-176.413583158126
"72",0.126865711254855,0.0226750607926264,-0.259059876124393,-0.00929239948992475,0.502208484298057,0.396385283202343,-0.654252517614541,0.0528586153760029,0.0830258249573576,-3.1793300750744,-177.283372319441
"73",0.0584514567848421,0.0305806767218735,-0.00475945217170263,-0.00826813057749567,0.266187905321032,-0.0649188745354286,-0.243958820319548,0.139187109398511,0.221312495996862,-3.18490244428315,-176.177973584275
"74",0.578554180748023,0.0144334053142995,-0.43427167030901,0.0123279899016056,0.182648934257539,-0.0820248297178277,-0.123377112421951,-0.139774744483098,-0.0177549792463974,-3.20424647480023,-177.211483009773
"75",0.601980773401924,-0.00450994890728053,-0.19124736287331,0.00126103721935151,0.374151393959738,-0.131293295021472,-0.292804114981023,-0.133537666091175,-0.0502617409467701,-3.17388412364983,-177.286178794611
"76",0.106601499513181,0.017555139824394,0.222183388543855,0.00288181374138001,0.0717195660201839,-0.088172026081323,-0.0697306390641325,0.0459010138088442,-0.0493414513395996,-3.18380234721805,-180.397657146877
"77",0.638657154511415,0.0168762458896629,-0.448504742487401,-0.0182061972496011,0.0476794581642965,-0.0734765593355899,-0.0346696885471662,0.0201624224252348,-0.0229104468531562,-3.16848875955241,-179.580153889576
"78",0.258994504283331,0.016869492427134,-0.178234791950091,0.00236839258745429,0.082156520060883,0.00722350810880188,-0.0557289228838507,0.0888710293892555,-0.103819311620406,-3.17087367521686,-178.123874882964
"79",0.104349543492143,0.0181890574024004,-0.511074772055507,0.000126687049268662,0.332524695139346,-0.00277077869949576,0.0821806894580867,-0.00828879634110189,0.497791697140582,-3.15602397341185,-174.883064539474
"80",-0.136345058997077,0.0245715244420399,0.398826876077573,-0.0188644325859132,0.118895529825268,0.145496048266774,0.121467644288076,0.0955208591362377,0.0164264475431371,-3.15881895265535,-178.182854721471
"81",-0.21414896169487,0.0402075075859944,-0.0477561288874622,-0.019733603670492,0.178812262970229,-0.341955093515946,-0.235991124156049,0.0831512755711019,0.190262397225987,-3.15777222071936,-179.258316705726
"82",0.0180038022974381,0.0322470149001374,0.662398507337237,-0.0283723771208416,0.236400192052468,-0.251548451161577,-0.376555706816798,0.0552568399891427,-0.25481192591258,-3.20630927500442,-179.982204883189
"83",-0.0438161892455711,0.0315190229313316,0.548020084213716,-0.0165872353014549,0.693304887512859,-0.0719650552511095,-0.475096621485108,-0.319130820639544,0.00301912102416305,-3.24929272769368,-175.747112368342
"84",0.322938643486758,0.0135607328764724,-0.616236035581327,0.0125979459283966,0.296051138043313,-0.383865887458513,-0.0611474903195218,0.27490273389443,0.366153254614278,-3.16528745529755,-176.047209543094
"85",-0.194400890284837,0.0262628931983599,0.210941394067278,-0.0216813112120184,0.535204783866095,0.111686618600767,-0.204411549078755,0.230110617763304,0.381836375396085,-3.17671603854025,-173.562447976474
"86",-0.322017273503426,0.0473153329799868,0.39435858268329,-0.0294434120717977,0.978781627849139,-0.975613948994914,-0.333401637090238,-0.292772791841946,0.343383037636914,-3.27218734114853,-175.729606401149
"87",-0.158577428265473,0.0467539465763981,0.326982157015664,-0.0327619346702947,0.63829884017747,-0.550603007189208,-0.106849357069657,-0.071429259128767,0.20721114985709,-3.22447142382251,-175.260203078375
"88",0.208908171179702,0.0291984239030144,0.246408694387177,-0.01878336024176,0.364086849672595,-0.422455612896384,-0.568005185657475,-0.220927843472278,0.0957791370165699,-3.21258727200709,-175.323036955801
"89",-0.272700640347752,0.0218933812880354,-0.073421526050543,-0.00144490606619295,0.661996159901533,-0.264967752238209,0.00943075598838503,0.542743943003114,0.776552640703446,-3.1887824704302,-174.091117376031
"90",0.385966008068538,0.00840904050698001,-0.463691449731548,-0.00670961427937644,0.384531819978661,0.587766971561905,-0.0823198573522902,0.276301927377233,0.327848329774835,-3.16126534147835,-176.560247912251
"91",0.656083857896245,0.00344480128794487,-0.644752864028857,0.010445579104497,0.267800891173654,-0.071254178126116,-0.221581801301419,0.161144683424187,0.329033610804914,-3.17106675276039,-175.05971768062
"92",-0.0508487815589349,0.0196658204442757,0.12116420858743,-0.0171393391350253,0.288433001624159,0.126248290972518,-0.212267335879098,0.155619457827085,0.428911127127393,-3.15557470765863,-175.345082083416
"93",0.0160728404648597,0.0245485674343034,0.154177506356577,-0.0201861901184823,0.325293342153065,0.136804451358074,-0.125628682757723,0.107548362576392,0.523943905437503,-3.16772810101043,-175.257415224826
"94",-0.0279200017251328,0.01474351846873,0.286422459083046,-0.0175902723442345,0.308696395107598,0.170672068652269,-0.0240872619813572,0.194042679316311,0.33605022520482,-3.15770347258819,-175.670239851382
"95",-0.277360228913519,0.0261396039214171,0.312973482287992,-0.00398117610075885,0.385172098476948,0.0921060990245042,-0.00454875287687345,0.13851373220476,0.303775537009023,-3.17384059909469,-176.191787821497
"96",-0.185808551286614,0.0308533540951774,0.00814676884522868,-0.0366162584289036,0.30043703377802,0.133792286463844,-0.319298712094948,0.349660050179737,0.511461633198928,-3.15091449473942,-180.930761531804
"97",-0.429063493225002,0.031300726147244,0.102160529176742,-0.016156011229036,0.403534377756467,0.144202885896293,-0.497651478307277,0.430114044649613,0.647999019909103,-3.15929944116927,-177.801790260133
"98",0.762912580016356,0.00139382931792946,-0.649781167692279,0.0111437630986418,0.0524282370038934,0.0418420201399225,-0.00248021969142863,-0.0261759040425942,0.0295973194811373,-3.17098225348677,-176.861453530671
"99",0.92583513641016,-0.00400738740733498,-1.33370959003619,0.0293406248704328,0.00961796236218055,0.000440350953042479,0.00199831148872737,0.0113410222578887,-0.00291992761452116,-3.15629971065451,-181.996834377171
"100",0.741954994371847,0.00125078648513087,-0.545060808505759,0.0142054570988299,0.0910577431317146,0.00890032188488478,-0.147217678352973,-0.0460940158572483,0.0415120554769416,-3.18034646807232,-177.230680067113
"101",0.21582291952272,0.026439952037558,0.208279217572882,-0.0232676705377243,0.231139330979495,-0.118618178229305,0.00969066309449186,-0.0768433631118055,-0.0115974351597503,-3.18680124085892,-175.388541802187
"102",-0.128555244350115,0.0339895541360253,-0.132440000907698,-0.00606189680855266,0.606201424943182,-0.276465921423192,-0.294173998404798,-0.295835854565923,0.356293151599328,-3.19837407483589,-175.31775955997
"103",0.0215626384065856,0.0298024908042163,0.13591442896993,-0.0281083612749879,0.233058165626107,0.0314105017702487,0.0452838013572368,0.193912107044841,0.0454803163697262,-3.16317027833007,-175.879337796806
"104",-0.426898057360083,0.0265173719628009,0.627702217447407,-0.0185231419168388,0.235913978506874,0.541113301629653,-0.070313754814858,-0.108963531800376,0.35438642986855,-3.15548474734362,-182.049845964522
"105",-0.405978256500882,0.0206741981881154,0.215300875239281,-0.0145048807294827,0.196258780720957,0.273450887173266,-0.0758031837441544,-0.0638661712075568,0.116151641353929,-3.1453609612616,-182.469308860791
"106",0.260806015020331,0.0251600973729675,-0.465574937854416,-0.00527911266623085,0.00761048354560313,-0.00247652019673744,-0.000855460535509016,0.0110231236839007,0.00434574484221813,-3.16116256070326,-180.262402747313
"107",0.50075336493338,0.00857320123584496,-0.415506514797239,0.0103917791058666,0.040002268282087,-0.0187359529919695,0.0157716504205441,-0.012393672007395,0.0681986506490064,-3.17272757509564,-178.110208429945
"108",0.952755594556058,-0.00274682437110817,-0.651027182381243,0.0210828803350495,0.32745226983934,-0.235178539107182,-0.652179791295224,0.170157846454622,-0.021959536380904,-3.21107506619832,-179.172762919926
"109",0.811485367823112,0.00523804321374448,-0.807719841547952,0.0121675134325951,0.189589366239648,-0.123572816530891,-0.30481431181598,-0.0541039711615971,-0.120738519092575,-3.17955232910932,-176.671254486043
"110",0.619000908559548,-0.00244172004512873,-0.824971488175085,0.0322322780658364,0.301025562061787,-0.325485184601293,-0.26584026918403,0.0968036304304418,0.230615808785823,-3.17147670070086,-177.161159825685
"111",0.275662453952718,0.0135941567620569,-0.906010000270243,0.0147945681620787,0.436155191933293,0.481017291690194,0.175683849953383,0.0294711759689396,0.546826842056142,-3.16472799979825,-177.32496641327
"112",-0.0246263151605724,0.0154712303466217,-0.896799986816489,0.0213317152003413,0.634625347083799,0.952577413808497,-0.238140928724858,0.381271451472447,0.423344440796315,-3.18371988083406,-182.347669296629
"113",0.208431019210146,0.00452794945303255,-0.402018270903841,0.0279290609790148,0.134723872406442,-0.146681093690786,0.135069384158238,0.116306636967186,0.0908555130696089,-3.15830674048507,-180.53926102892
"114",0.408043959163901,0.0170950859130024,-0.502756267453628,0.0071582496961983,0.105651281156977,0.00830266488992049,0.164632260812925,-0.0782754237091666,-0.0602773289573701,-3.17280092470101,-178.922883064497
"115",-0.0416081976344854,0.0422404758615476,-0.237113444035309,-0.0143307346014863,0.0724345395894712,-0.0299094661071583,-0.0433050976319023,0.0375331546943113,0.0446084119198916,-3.16969921972658,-180.183857181795
"116",-0.122078436648448,0.00360074898579336,-0.230043477983136,0.0231702784538082,0.0573066997235399,-0.0191657462042227,-0.00237774289019905,0.015312804480587,-0.0455182263147334,-3.14220165025096,-184.715712644097
"117",0.188168664863982,0.00737532794257102,-0.0545548557638928,0.000943939197387347,0.0520444448178318,-0.033174088420561,0.00792423382005457,0.029069805956166,-0.0595201060371313,-3.15215822710761,-178.025230039333
"118",0.74878539908394,0.0282746991481345,-0.887678266783753,-0.00996909299931138,0.125820380046877,-0.0402198286915312,0.0467365625460098,0.00977431125392859,0.0392960361894344,-3.19127226983133,-180.707911891965
"119",0.147951447573932,0.0284479140179224,-0.202020818432063,-0.00599246221369736,0.0769261520189937,-0.0322969074915728,-0.0689087415889866,0.106299363291908,0.00870444721125329,-3.17249104280736,-178.332702624387
"120",0.201388159413388,0.00689951660147056,0.247584130783668,-0.00744047864839915,0.140316682246286,0.0144841811868649,-0.251479118090275,0.0150054299141344,0.0255984140178879,-3.16082431043683,-178.192972244051
"121",0.230869466359431,0.0279006803493333,-0.84877555547531,-0.00741533756445371,0.220829111110274,-0.0254609650711007,0.0329104042146845,0.0412571165936973,0.303626011637512,-3.15086366427142,-178.986825295945
"122",0.726152480846663,-0.00797638248266259,-0.377769822284094,0.0250388947988627,0.280435141850474,-0.101798475033485,-0.11746260462858,-0.0258302311867556,-0.197776539046249,-3.19043772058406,-178.262300304093
"123",0.433858269735212,0.0102066403253318,-0.801779683007329,0.0214433378157994,0.214484566597924,-0.0507975676699403,-0.164335753626641,0.0232914661903816,0.592165593655457,-3.16348153411049,-179.381236127657
"124",0.910049716146587,-0.0028053514572049,-0.74509976411736,0.00849784517648758,0.225180294141668,-0.078211047883409,-0.115146909337828,-0.0571164208501881,0.239582514873343,-3.1732723596005,-175.908573651736
"125",0.631879213086668,0.00352340521861414,-0.843669501375377,0.0204414477975133,0.23166539182188,-0.0900922992188846,-0.257055051517398,-0.0717410124677615,0.402900527051226,-3.16650987778565,-176.673926626891
"126",1.02846857534125,-0.0140474651399976,-0.762903677951317,0.0258484373007391,0.252346440620562,-0.288894247792963,-0.243289448416237,0.0369376593436257,0.176521688253784,-3.18332963794364,-178.127750088495
"127",0.49502361504547,0.0156913542190777,-0.965830631473578,0.00931487526110066,0.285568638694794,0.153170702828069,-0.296695605763894,-0.144740011061397,0.451206272891267,-3.16220387979594,-178.005913216982
"128",0.193804500758859,0.0423457619278472,0.174043978869403,-0.0332915489157244,0.24429552489391,-0.352321832334358,-0.104455171289493,0.0387482536446949,-0.130420061349226,-3.21174879026328,-179.295084341127
"129",1.05784172636145,-0.00490178157075974,-0.931197333258273,0.0175144560227734,0.053243523902802,0.0370958957747471,0.0371055009426403,0.0379463310386816,0.0293405371848966,-3.17925066153575,-178.912364065665
"130",-0.286707623848524,0.0344245911096877,0.399644629224545,-0.0244399736661728,0.0404387388309546,-0.0369989390556041,-0.0329555783875907,-0.0174010400143247,0.0104781835936625,-3.15646439414734,-178.505520097924
"131",-0.261452973009466,0.0165130562188458,0.0180049427435483,0.00753820378589818,0.0434140412720087,0.0150623435884691,0.0333727109414135,0.0337930291307532,0.027371395440828,-3.14457113487983,-181.193767683045
"132",-0.192509461771444,0.017439407317376,-0.0494659070947317,0.00467216250593189,0.0579992933411208,0.0252884963313954,0.0489252357276242,0.0411703470121638,0.0557806564557353,-3.14528393681209,-179.713484749402
"133",0.995555785932405,-0.00161767925310961,-0.783030200213636,0.0126289718328194,0.188705514360166,-0.43190348224123,-0.432038081235304,-0.154491702572686,0.232953187454674,-3.18764886882447,-181.088464884951
"134",1.44951610457844,-0.00882646819434092,-0.877042279349804,0.00323120534462647,0.167718592938945,-0.187490374282935,-0.268162200404636,-0.0896628814080442,-0.390147650852915,-3.20788208997511,-184.384357036728
"135",1.03652785133132,-0.00130335990171175,-0.561954250726956,0.021889125780026,0.435800481846264,-0.187123209176412,-0.517977486323556,-0.272790455102118,-0.662468731989599,-3.24999944848562,-179.533267486486
"136",1.36403352757404,-0.00180152265522298,-0.857449216311393,0.0147647994169998,0.341539657114588,-0.211138299308266,-0.318653375747122,-0.277031491397844,-0.516652872424698,-3.2535208339087,-179.147658050956
"137",0.484910160507264,0.030174712049733,-0.110202829363342,-0.00200149010068714,0.541106985118529,-0.556362573851914,-0.314865571156583,-0.663789711109392,-0.307318644573127,-3.27837049398606,-177.593033285304
"138",0.676130903627148,0.0185283851678752,0.278994429270703,-0.0277287597836706,0.610233048983868,-0.55800499004971,-0.932850981848653,-0.156854127667082,-0.0271102228325219,-3.2661012344874,-178.184921365134
